state,district,candidate,type,chamber,2006,2007,2008,2009,2010_2012,2010_2014,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,Next ID
virginia,2,Shelley Capito,Rep,,,,,,1,,,,,,,,,,,,,,,1602,C001047,1,,
virginia,8,Steny Hoyer,Rep,,,,,,1,,,,,,,,,,,,,,,1056,H000874,1,,
virginia,2,Suzanne Patrick,Rep,,,,,,,26,,,,,132,,,,,,,,,3908,,2,,
virginia,11,Suzanne Scholte,Rep,,,,,,,26,,,,,134,,,,,,,,,3909,,2,,
virginia,9,Taysha DeVaughan,Rep,,,,,,,,,,,,,,,,,,,,190,4544,,0,,
virginia,0,Terry McAuliffe,Gov,,,,,,,253,,,,,1468,361,1992,583,,,,,,3910,,5,,
virginia,3,Terry Namkung,Rep,,,,,,,,,,,,,,,,,,,,159,4545,,0,,
virginia,2,Thelma D. Drake,Rep,House,66,,51,,,,,,,,,,,,,,,,,3911,D000605,2,,
virginia,2,Thelma Drake,Rep,,,18,,,,,,,,,,,,,,,,,,3911,D000605,1,,
virginia,5,Thomas Garrett Jr.,Rep,,,,,,,,,,,,,,,61,148,,,,,3912,G000580,2,,
virginia,8,Thomas Oh,Rep,,,,,,,,,,,,,,,,163,,,,,3913,,1,,
virginia,5,Thomas Perriello,Rep,,,,,,31,,76,,,,,,,,,,,,,3914,P000600,2,,
virginia,6,Thomas Perriello,Rep,,,,,,1,,,,,,,,,,,,,,,3914,P000600,1,,
virginia,9,Thomas Perriello,Rep,,,,,,1,,,,,,,,,,,,,,,3914,P000600,1,,
virginia,7,Thomas Petri,Rep,,,,,,1,,,,,,,,,,,,,,,3915,P000265,1,,
virginia,0,Tim Kaine,Gov,,882,,,,,,,,,,,,,,,,,,,3916,K000384,1,,
virginia,0,Tim Kaine,Sen,,,,,,501,248,,,1520,417,1444,361,1975,583,1744,540,1824,692,1644,3916,K000384,9,,
virginia,10,Timothy Bishop,Rep,,,,,,1,,,,,,,,,,,,,,,2736,B001242,1,,
virginia,0,"Timothy Michael ""Tim"" Kaine",Gov,,,,,338,,,,,,,,,,,,,,,,3916,K000384,1,,
virginia,11,Tom Davis,Rep,,78,20,50,,,,,,,,,,,,,,,,,3918,D000136,3,,
virginia,5,Tom Garrett,Rep,,,,,,,,,,,,,,141,,,,,,,3912,G000580,1,,
virginia,8,Tom O'Donoghue,Rep,,95,,,,,,,,,,,,,,,,,,,3919,,1,,
virginia,5,Tom Perriello,Rep,House,,,39,31,,,,,,,,,,,,,,,,3914,P000600,2,,
virginia,1,Vangie Williams,Rep,,,,,,,,,,,,,,,,132,,,,,3920,,1,,
virginia,5,Virgil Goode,Rep,,,17,,,,,,,,,,,,,,,,,,3921,G000280,1,,
virginia,5,"Virgil H. Goode, Jr.",Rep,,82,,43,,,,,,,,,,,,,,,,,3921,G000280,2,,
virginia,4,Virginia 'Ginny' Brown-Waite,Rep,,,,,,1,,,,,,,,,,,,,,,931,B001247,1,,
virginia,9,William Carr,Rep,,,,,,,16,,,,,114,,,,,,,,,3922,,2,,
virginia,1,"William S. ""Bill"" Day, Jr.",Rep,,,,26,,,,,,,,,,,,,,,,,3923,,1,,
virginia,4,Wynne LeGrow,Rep,,,,,,,,119,,,,,,,,,,,,,3924,,1,,
virginia,7,Yesli Vega,Rep,,,,,,,,,,,,,,,,,,,,111,4546,,0,,
virginia,1,,Rep,,,3,,,,,,,,,,,,,,,,,,-99,,1,,
washington,1,Adam Smith,Rep,,,,,,1,,,,,,,,,,,,,,,3925,S000510,1,,
washington,2,Adam Smith,Rep,,,,,,,,,,1,,,,,,,,,,,3925,S000510,1,,
washington,6,Adam Smith,Rep,,,,,,1,,,,,,,,,,,,,,,3925,S000510,1,,
washington,7,Adam Smith,Rep,,,,,,3,,,,4,,,,,,,,,,,3925,S000510,2,,
washington,8,Adam Smith,Rep,,,,,,7,,,,18,,,,,,,,,,,3925,S000510,2,,
washington,9,Adam Smith,Rep,House,118,12,65,39,41,22,141,49,127,35,104,36,151,27,122,36,108,44,111,3925,S000510,15,,
washington,10,Adam Smith,Rep,,,,,,25,,,,72,,,,,,,,,,,3925,S000510,2,,
washington,2,B.J. Guillot,Rep,,,,,,,27,,,,,115,,,,,,,,,3926,,2,,
washington,10,Beth Doglio,Rep,,,,,,,,,,,,,,,,,,137,,,3927,,0,,
washington,6,Bill Driscoll,Rep,,,,,,62,,,,183,,,,,,,,,,,3928,,2,,
washington,3,Bob Dingethgal,Rep,,,,,,,22,,,,,146,,,,,,,,,3929,,2,,
washington,7,Brady Pinero Walkinshaw,Rep,,,,,,,,,,,,,,183,,,,,,,3930,,1,,
washington,3,Brian Baird,Rep,House,150,22,92,45,57,,164,,,,,,,,,,,,,104,B001229,6,,
washington,6,Brian Baird,Rep,,,,,,1,,,,,,,,,,,,,,,104,B001229,1,,
washington,8,Brian Baird,Rep,,,,,,1,,,,,,,,,,,,,,,104,B001229,1,,
washington,10,Brian Baird,Rep,,,,,,9,,,,,,,,,,,,,,,104,B001229,1,,
washington,2,Bryan Luke,Rep,,,,,,,,,,,,,,,,128,,,,,3931,,1,,
washington,3,Carolyn Long,Rep,,,,,,,,,,,,,,,,169,,172,,,3932,,1,,
washington,5,Cathy Ann McMorris Rodgers,Rep,,,,73,,,,,,,,,,,,,,,,,3044,M001159,1,,
washington,1,Cathy McMorris Rodgers,Rep,,,,,,,,,,2,,,,,,,,,,,3044,M001159,1,,
washington,4,Cathy McMorris Rodgers,Rep,,,,,,5,,,,5,,,,,,,,,,,3044,M001159,2,,
washington,5,Cathy McMorris Rodgers,Rep,House,107,18,,43,,30,150,55,,53,145,45,172,44,161,58,161,71,154,3044,M001159,12,,
washington,10,Cathy McMorris Rodgers,Rep,,,,,,1,,,,,,,,,,,,,,,3044,M001159,1,,
washington,5,Cathy McMorris Rogers,Rep,,,,,,56,,,,148,,,,,,,,,,,3044,M001159,2,,
washington,0,Chris Vance,Sen,,,,,,,,,,,,,,1427,,,,,,,3933,,1,,
washington,4,Christine Brown,Rep,,,,,,,,,,,,,,,,98,,,,,3934,,1,,
washington,0,Christine Gregoire,Gov,,1134,,,,510,,1343,489,1422,,,,,,,,,,,3935,,5,,
washington,0,"Christine O'Grady ""Chris"" Gregoire",Gov,,,,,367,,,,,,,,,,,,,,,,3935,,1,,
washington,7,Cliff Moon,Rep,,,,,,,,,,,,,,,,,,,,127,4547,,0,,
washington,4,Clint Didier,Rep,,,,,,,20,,,,,75,,84,,,,,,,3936,,3,,
washington,7,Craig Keller,Rep,,,,,,,28,,,,,161,,,,140,,165,,,3937,,3,,
washington,2,Dan Matthews,Rep,,,,,,56,,,,115,,,,,,,,,,123,3938,,2,,
washington,4,Dan Newhouse,Rep,,,,,,,20,,,,,75,17,83,25,98,30,102,52,100,3939,N000189,6,,
washington,8,Darcy Burner,Rep,,120,,83,,,,,,,,,,,,,,,,,3940,,2,,
washington,5,Daryl Romeyn,Rep,,,,,,,,148,,,,,,,,,,,,,3941,,1,,
washington,1,Dave Reichert,Rep,,,,,,4,,,,12,,,,,,,,,,,339,R000578,2,,
washington,8,Dave Reichert,Rep,,,,84,33,36,20,,48,109,31,116,19,98,24,93,,,,,339,R000578,12,,
washington,9,Dave Reichert,Rep,,,,,,20,,,,46,,,,,,,,,,,339,R000578,2,,
washington,10,Dave Reichert,Rep,,,,,,6,,,,19,,,,,,,,,,,339,R000578,2,,
washington,5,Dave Wilson,Rep,,,,,,,,,,,,,,,,,,161,,,3942,,0,,
washington,8,David G. Reichert,Rep,House,120,,,,,,,,,,,,,,,,,,,339,R000578,1,,
washington,7,David Reichert,Rep,,,,,,2,,,,,,,,,,,,,,,339,R000578,1,,
washington,8,David Reichert,Rep,,,17,,,3,,161,,,,,,,,,,,,,339,R000578,3,,
washington,9,David Reichert,Rep,,,,,,1,,,,,,,,,,,,,,,339,R000578,1,,
washington,10,David Reichert,Rep,,,,,,1,,,,,,,,,,,,,,,339,R000578,1,,
washington,4,Dean Heller,Rep,,,,,,1,,,,,,,,,,,,,,,111,H001041,1,,
washington,10,Dennis Heck,Rep,,,,,,,,,,,,,22,,42,,,,,,3943,H001064,2,,
washington,3,Denny Heck,Rep,,,,,,,,159,,,,,,,,,,,,,3943,H001064,1,,
washington,10,Denny Heck,Rep,House,,,,,42,38,,,144,55,145,,157,,159,39,137,,,3943,H001064,7,,
washington,6,Derek Kilmer,Rep,House,,,,,62,26,,,181,55,166,34,172,44,163,55,163,72,138,3944,K000381,9,,
washington,9,Dick Muri,Rep,,,,,,,,143,,,,,,,,,,,,,3945,,1,,
washington,0,Dino Rossi,Sen,,,,,,,,1326,,,,,,,,,,,,,3946,,1,,
washington,8,Dino Rossi,Rep,,,,,,,,,,,,,,,,93,,,,,3946,,1,,
washington,3,Doc Hastings,Rep,,,,,,1,,,,5,,,,,,,,,,,2578,H000329,2,,
washington,4,Doc Hastings,Rep,,102,24,57,44,36,20,100,36,106,24,77,,,,,,,,,2578,H000329,11,,
washington,7,Doc Hastings,Rep,,,,,,,,,,1,,,,,,,,,,,2578,H000329,1,,
washington,8,Doc Hastings,Rep,,,,,,4,,,,16,,,,,,,,,,,2578,H000329,2,,
washington,9,Doc Hastings,Rep,,,,,,,,,,1,,,,,,,,,,,2578,H000329,1,,
washington,8,Don Young,Rep,,,,,,1,,,,,,,,,,,,,,,78,Y000033,1,,
washington,9,Doug Basler,Rep,,,,,,,22,,,,,103,,152,,,,108,,111,3947,,3,,
washington,6,Doug Cloud,Rep,,140,,42,,,,165,,,,,,,,,,,,,3948,,3,,
washington,4,Doug White,Rep,,,,,,,,,,,,,,,,,,,,100,4548,,0,,
washington,6,Douglas Dightman,Rep,,,,,,,,,,,,,,,,163,,,,,3949,,1,,
washington,6,Douglas Lamborn,Rep,,,,,,1,,,,,,,,,,,,,,,116,L000564,1,,
washington,4,Douglas McKinley,Rep,,,,,,,,,,,,,,,,,,102,,,3950,,0,,
washington,3,Earl Blumenauer,Rep,,,,,,1,,,,,,,,,,,,,,,3103,B000574,1,,
washington,6,Elizabeth Kreiselmaier,Rep,,,,,,,,,,,,,,,,,,163,,138,3951,,0,,
washington,3,Fortney 'Pete' Stark,Rep,,,,,,1,,,,,,,,,,,,,,,379,S000810,1,,
washington,4,George Fearing,Rep,,,,31,,,,,,,,,,,,,,,,,3952,,1,,
washington,7,Greg Walden,Rep,,,,,,1,,,,,,,,,,,,,,,398,W000791,1,,
washington,10,Harry Mitchell,Rep,,,,,,1,,,,,,,,,,,,,,,129,M001167,1,,
washington,3,Jaime Herrera,Rep,,,,,,,,163,,,,,,,,,,,,,3953,H001056,1,,
washington,3,Jaime Herrera Beutler,Rep,House,,,,,63,23,,61,165,54,146,39,171,58,170,64,172,77,175,3953,H001056,10,,
washington,7,Jaime Herrera Beutler,Rep,,,,,,,,,,1,,,,,,,,,,,3953,H001056,1,,
washington,8,Jaime Herrera Beutler,Rep,,,,,,1,,,,1,,,,,,,,,,,3953,H001056,2,,
washington,9,Jaime Herrera Beutler,Rep,,,,,,,,,,1,,,,,,,,,,,3953,H001056,1,,
washington,10,Jaime Herrera Beutler,Rep,,,,,,9,,,,26,,,,,,,,,,,3953,H001056,2,,
washington,9,James Lee Postma,Rep,,,,21,,,,,,,,,,,,,,,,,3954,,1,,
washington,7,James McDermott,Rep,,,,,,,,154,,,,,,,,,,,,,445,M000404,1,,
washington,9,James Postma,Rep,,,,,,41,,,,127,,,,,,,,,,,3954,,2,,
washington,1,James Watkins,Rep,,,,,,,,152,,,,,,,,,,,,,3955,,1,,
washington,8,Jason Ritchie,Rep,,,,,,,20,,,,,115,,,,,,,,,3956,,2,,
washington,4,Jay Clough,Rep,,,,,,,,98,,,,,,,,,,,,,3957,,1,,
washington,0,Jay Inslee,Gov,,,,,,,261,,,,432,1319,298,1436,389,1360,442,1374,641,1273,3958,I000026,7,,
washington,1,Jay Inslee,Rep,,124,20,71,38,25,,153,60,,,,,,,,,,,,3958,I000026,7,,
washington,2,Jay Inslee,Rep,,,,,,15,,,,,,,,,,,,,,,3958,I000026,1,,
washington,4,Jay Inslee,Rep,,,,,,1,,,,,,,,,,,,,,,3958,I000026,1,,
washington,6,Jay Inslee,Rep,,,,,,3,,,,,,,,,,,,,,,3958,I000026,1,,
washington,7,Jay Inslee,Rep,,,,,,9,,,,,,,,,,,,,,,3958,I000026,1,,
washington,8,Jay Inslee,Rep,,,,,,1,,,,,,,,,,,,,,,3958,I000026,1,,
washington,1,Jeffrey Beeler,Rep,,,,,,,,,,,,,,,,127,,139,,,3959,,1,,
washington,8,Jesse Jensen,Rep,,,,,,,,,,,,,,,,,,106,,,3960,,0,,
washington,4,Jim McDermott,Rep,,,,,,,,,,1,,,,,,,,,,,445,M000404,1,,
washington,7,Jim McDermott,Rep,,132,26,78,32,65,28,,62,180,43,162,30,186,,,,,,,445,M000404,12,,
washington,8,Jim McDermott,Rep,,,,,,1,,,,,,,,,,,,,,,445,M000404,1,,
washington,9,Jim McDermott,Rep,,,,,,6,,,,30,,,,,,,,,,,445,M000404,2,,
washington,3,Jim Moeller,Rep,,,,,,,,,,,,,,171,,,,,,,3961,,1,,
washington,10,Jim Postma,Rep,,,,,,,,,,,,,,157,,,,,,,3954,,1,,
washington,3,Joe Kent,Rep,,,,,,,,,,,,,,,,,,,,178,4549,,0,,
washington,5,Joe Pakootas,Rep,,,,,,,,,,,,,,172,,,,,,,3962,,1,,
washington,1,John Koster,Rep,,,,,,42,,,,138,,,,,,,,,,,3963,,2,,
washington,2,John Koster,Rep,,,,,,,,147,,,,,,,,,,,,,3963,,1,,
washington,3,Jon T. Haugen,Rep,,,,,,60,,,,163,,,,,,,,,,,3964,,2,,
washington,10,Joseph Brumbles,Rep,,,,,,,,,,,,,,,,159,,,,,3965,,1,,
washington,5,Joseph Pakootas,Rep,,,,,,,30,,,,,145,,,,,,,,,3962,,2,,
washington,10,Joyce McDonald,Rep,,,,,,,38,,,,,142,,,,,,,,,3966,,2,,
washington,8,Karen Porterfield,Rep,,,,,,35,,,,108,,,,,,,,,,,3967,,2,,
washington,10,Keith Swank,Rep,,,,,,,,,,,,,,,,,,,,128,4550,,0,,
washington,8,Kim Schrier,Rep,House,,,,,,,,,,,,,,,93,33,106,41,103,3968,S001216,1,,
washington,8,Kurt Schrader,Rep,,,,,,1,,,,,,,,,,,,,,,501,S001180,1,,
washington,1,Larry Ishmael,Rep,,123,,29,,,,,,,,,,,,,,,,,3969,,2,,
washington,5,Lisa Brown,Rep,,,,,,,,,,,,,,,,161,,,,,3970,,1,,
washington,2,Marc Hennemann,Rep,,,,,,,,,,,,,,111,,,,,,,3971,,1,,
washington,0,Maria Cantwell,Sen,,1127,202,691,,495,258,1326,481,1418,432,1304,298,1423,389,1360,442,1374,641,1274,3972,C000127,14,,
washington,0,Maria E. Cantwell,Sen,Senate,,,,364,,,,,,,,,,,,,,,,3972,C000127,1,,
washington,3,Marie Perez,Rep,,,,,,,,,,,,,,,,,,,,178,4551,G000600,0,,
washington,3,Marilyn Strickland,Rep,,,,,,,,,,,,,,,,,,,,3,3973,S001159,0,,
washington,10,Marilyn Strickland,Rep,House,,,,,,,,,,,,,,,,,137,70,127,3973,S001159,0,,
washington,10,Marion Berry,Rep,,,,,,1,,,,,,,,,,,,,,,220,B000420,1,,
washington,5,Mark Mays,Rep,,,,37,,,,,,,,,,,,,,,,,3974,,1,,
washington,5,Martin Heinrich,Rep,,,,,,1,,,,,,,,,,,,,,,529,H001046,1,,
washington,6,Marty McClendon,Rep,,,,,,,25,,,,,165,,,,,,,,,3975,,2,,
washington,4,Mary Baechler,Rep,,,,,,34,,,,103,,,,,,,,,,,3976,,2,,
washington,8,Matt Larkin,Rep,,,,,,,,,,,,,,,,,,,,103,4552,,0,,
washington,0,Michael Baumgartner,Sen,,,,,,495,,,,1405,,,,,,,,,,,3977,,2,,
washington,7,Michael Burgess,Rep,,,,,,1,,,,,,,,,,,,,,,1711,B001248,1,,
washington,3,Michael Delavar,Rep,,,,49,,,,,,,,,,,,,,,,,3978,,1,,
washington,3,Michael Messmore,Rep,,149,,,,,,,,,,,,,,,,,,,3979,,1,,
washington,0,Mike McGavick,Sen,,1126,,,,,,,,,,,,,,,,,,,3980,,1,,
washington,5,Natasha Hill,Rep,,,,,,,,,,,,,,,,,,,,154,4553,,0,,
washington,1,Norm Dicks,Rep,,,,,,,,,,1,,,,,,,,,,,563,D000327,1,,
washington,2,Norm Dicks,Rep,,,,,,1,,,,,,,,,,,,,,,563,D000327,1,,
washington,6,Norm Dicks,Rep,,,,82,48,56,,,57,150,,,,,,,,,,,563,D000327,5,,
washington,10,Norm Dicks,Rep,,,,,,9,,,,30,,,,,,,,,,,563,D000327,2,,
washington,6,Norman D. Dicks,Rep,,142,,,,,,,,,,,,,,,,,,,563,D000327,1,,
washington,6,Norman Dicks,Rep,,,24,,,1,,165,,,,,,,,,,,,,563,D000327,3,,
washington,10,Norman Dicks,Rep,,,,,,1,,,,,,,,,,,,,,,563,D000327,1,,
washington,0,Patricia Lynn Murray,Sen,,,,,363,,,,,,,,,,,,,,,,3981,M001111,1,,
washington,0,Patty Murray,Sen,Senate,1137,200,696,,501,260,1328,488,1422,433,1303,298,2856,389,1361,442,1373,641,1274,3981,M001111,14,,
washington,1,Pedro Celis,Rep,,,,,,,27,,,,,131,,,,,,,,,3982,,2,,
washington,3,Peter DeFazio,Rep,,,,,,2,,,,,,,,,,,,,,,3124,D000191,1,,
washington,5,Peter Goldmark,Rep,,107,,,,,,,,,,,,,,,,,,,3983,,1,,
washington,7,Pramila Jayapal,Rep,House,,,,,,,,,,,,,184,43,140,46,165,87,127,3984,J000298,3,,
washington,7,Ralph Hall,Rep,,,,,,1,,,,,,,,,,,,,,,1035,H000067,1,,
washington,5,Rich Cowan,Rep,,,,,,56,,,,147,,,,,,,,,,,3985,,2,,
washington,10,Richard Muri,Rep,,,,,,42,,,,139,,,,,,,,,,,3945,,2,,
washington,2,Rick Bart,Rep,,,,32,,,,,,,,,,,,,,,,,3986,,1,,
washington,1,Rick Larsen,Rep,,,,,,15,,,,57,,,,,,,,,,,50,L000560,2,,
washington,2,Rick Larsen,Rep,,138,22,61,35,57,,148,60,117,48,,32,,44,128,41,121,65,123,50,L000560,12,,
washington,7,Rick Larsen,Rep,,,,,,,,,,1,,,,,,,,,,,50,L000560,1,,
washington,2,Rick Larson,Rep,,,,,,,27,,,,,115,,112,,,,,,,50,L000560,3,,
washington,1,Robert J. Sutherland,Rep,,,,,,,,,,,,,,125,,,,,,,3987,,1,,
washington,5,Robert Scott,Rep,,,,,,1,,,,,,,,,,,,,,,3833,S000185,1,,
washington,7,Ron Bemis,Rep,,,,,,62,,,,179,,,,,,,,,,,3989,,2,,
washington,6,Shelley Berkley,Rep,,,,,,1,,,,,,,,,,,,,,,1055,B001231,1,,
washington,7,Steve Beren,Rep,,134,,24,,,,,,,,,,,,,,,,,3990,,2,,
washington,9,Steven Cofchin,Rep,,119,,,,,,,,,,,,,,,,,,,3991,,1,,
washington,0,Susan Hutchison,Sen,,,,,,,,,,,,,,,,1359,,,,,3992,,1,,
washington,1,Suzan DelBene,Rep,,,,,,41,,,,137,35,,24,126,37,127,39,139,62,112,3993,D000617,7,,
washington,8,Suzan DelBene,Rep,,,,,,,,160,,,,,,,,,,,,,3993,D000617,1,,
washington,1,SuzanSuzan DelBene,Rep,,,,,,,,,,,,,,,1,,,,,,3993,D000617,1,,
washington,1,Suzanne DelBene,Rep,,,,,,,27,,,,,131,,,,,,,,,3993,D000617,2,,
washington,0,Tiffany Smiley,Sen,,,,,,,,,,,,,,,,,,,,1274,4554,,0,,
washington,2,Tim Hazelo,Rep,,,,,,,,,,,,,,,,,,121,,,3994,,0,,
washington,6,Todd A. Bloom,Rep,,,,,,,,,,,,,,170,,,,,,,3995,,1,,
washington,2,Todd Tiahrt,Rep,,,,,,1,,,,,,,,,,,,,,,1607,T000260,1,,
washington,8,Tony Ventrella,Rep,,,,,,,,,,,,,,97,,,,,,,3996,,1,,
washington,1,Vincent Cavaleri,Rep,,,,,,,,,,,,,,,,,,,,112,4555,,0,,
west virginia,1,Alan B. Mollohan,Rep,,89,,,,,,,,,,,,,,,,,,,3997,M000844,1,,
west virginia,1,Alan Mollohan,Rep,,,17,48,26,26,,94,,,,,,,,,,,,,3997,M000844,5,,
west virginia,2,Alex Mooney,Rep,,,,,,,26,,,,,122,36,146,41,155,41,159,66,202,3998,M001195,6,,
west virginia,2,Anne Barth,Rep,,,,61,,,,,,,,,,,,,,,,,3999,,1,,
west virginia,2,Barry Lee Wendell,Rep,,,,,,,,,,,,,,,,,,,,202,4556,,0,,
west virginia,1,Carol Miller,Rep,House,,,,,,,,,,,,,,,,,,,256,4000,M001205,0,,
west virginia,3,Carol Miller,Rep,House,,,,,,,,,,,,,,,172,53,147,75,,4000,M001205,1,,
west virginia,2,Cathy Kunkel,Rep,,,,,,,,,,,,,,,,,,157,,,4001,,0,,
west virginia,1,Christopher Wakim,Rep,,91,,,,,,,,,,,,,,,,,,,4002,,1,,
west virginia,1,David McKinley,Rep,House,,,,,26,17,94,31,96,40,117,22,134,30,135,33,138,48,,4003,M001180,11,,
west virginia,0,Earl Ray Tomblin,Gov,,,,,,106,62,,116,331,118,352,100,425,,,,,,,4004,,8,,
west virginia,3,Elliott 'Spike' Maynard,Rep,,,,,,,,98,,,,,,,,,,,,,4005,,1,,
west virginia,3,Evan Jenkins,Rep,,,,,,,20,,,,,110,42,145,38,172,,,,,4006,J000297,6,,
west virginia,1,Glen  Gainer,Rep,,,,,,,16,,,,,117,,,,,,,,,4007,,2,,
west virginia,3,Hilary Turner,Rep,,,,,,,,,,,,,,,,,,147,,,4008,,0,,
west virginia,2,Howard Swint,Rep,,,,,,42,,,,113,,,,,,,,,,,4009,,2,,
west virginia,0,Jay Rockefeller,Sen,,,50,204,,,,306,113,,,,,,,,,,,,4010,R000361,4,,
west virginia,0,Jay Wolfe,Sen,,,,98,,,,,,,,,,,,,,,,,4011,,1,,
west virginia,0,Jim Justice,Gov,,,,,,,,,,,,,,,109,463,127,443,189,458,4012,,2,,
west virginia,0,Joe Manchin,Sen,Senate,,,,,103,,,114,331,,,100,421,,461,127,443,189,458,4013,M001183,6,,
west virginia,0,Joe Manchin,Gov,,,,,,,,314,,,,,,,,,,,,,4013,M001183,1,,
west virginia,0,Joe Manchin III,Gov,,282,,,,,,,,,,,,,,,,,,,4013,M001183,1,,
west virginia,0,Joe Manchin III,Sen,,,,,,,62,,,,116,347,,,109,,,,,,4013,M001183,4,,
west virginia,0,"Joe Manchin, III",Sen,,,,,,,,304,,,,,,,,,,,,,4013,M001183,1,,
west virginia,0,John D. Rockefeller IV,Sen,,,,,,103,62,,,329,115,344,,,,,,,,,4010,R000361,5,,
west virginia,0,"John D. Rockefeller, IV",Sen,,281,,,,,,,,,,,,,,,,,,,4010,R000361,1,,
west virginia,0,"John Davison ""Jay"" Rockefeller IV",Sen,,,,,88,,,,,,,,,,,,,,,,4010,R000361,1,,
west virginia,0,John R. Raese,Sen,,280,,,,,,131,,,,,,,,,,,,,4014,,2,,
west virginia,0,John Raese,Sen,,,,,,103,,170,,330,,,,,,,,,,,4014,,3,,
west virginia,0,"Joseph ""Joe"" Manchin III",Gov,,,,,87,,,,,,,,,,,,,,,,4013,M001183,1,,
west virginia,1,Kendra Fershee,Rep,,,,,,,,,,,,,,,,135,,,,,4015,,1,,
west virginia,3,Kim Wolfe,Rep,,80,,,,,,,,,,,,,,,,,,,4016,,1,,
west virginia,1,Lacy Watson,Rep,,,,,,,,,,,,,,,,,,,,256,4557,,0,,
west virginia,2,Mark Hunt,Rep,,,,,,,,,,,,,,145,,,,,,,4017,,1,,
west virginia,3,Marty Gearheart,Rep,,,,17,,,,,,,,,,,,,,,,,4018,,1,,
west virginia,3,Matt Detch,Rep,,,,,,,,,,,,,,145,,,,,,,4019,,1,,
west virginia,2,Michael Michaud,Rep,,,,,,1,,,,,,,,,,,,,,,1754,M001149,1,,
west virginia,1,"Michael Oliverio, III",Rep,,,,,,,,90,,,,,,,,,,,,,4020,,1,,
west virginia,2,Mike Callaghan,Rep,,112,,,,,,,,,,,,,,,,,,,4021,,1,,
west virginia,1,Mike Manypenny,Rep,,,,,,,,,,,,,,135,,,,,,,4022,,1,,
west virginia,1,Natalie Cline,Rep,,,,,,,,,,,,,,,,,,138,,,4023,,0,,
west virginia,0,Natalie Tennant,Sen,,,,,,,62,,,,,347,,,,,,,,,4024,,2,,
west virginia,2,Nick Casey,Rep,,,,,,,25,,,,,122,,,,,,,,,4025,,2,,
west virginia,3,"Nick J. Rahall, II",Rep,,80,,,,,,,,,,,,,,,,,,,4026,R000011,1,,
west virginia,3,Nick Rahall,Rep,,,16,64,28,35,20,,42,115,38,110,,,,,,,,,4026,R000011,9,,
west virginia,3,"Nick Rahall, II",Rep,,,,,,,,95,,,,,,,,,,,,,4026,R000011,1,,
west virginia,0,Patrick Morrisey,Sen,,,,,,,,,,,,,,,,462,,,,,4027,,1,,
west virginia,0,Paula Jean Swearengin,Sen,,,,,,,,,,,,,,,,,,443,,,4028,,0,,
west virginia,2,Peter Welch,Rep,,,,,,1,,,,,,,,,,,,,,,1031,W000800,1,,
west virginia,3,Richard Ojeda,Rep,,,,,,,,,,,,,,,,172,,,,,4029,,1,,
west virginia,3,Rick Snuffer,Rep,,,,,,35,,,,118,,,,,,,,,,,4030,,2,,
west virginia,0,Robert Byrd,Sen,,,52,,,,,,,,,,,,,,,,,,4031,B001210,1,,
west virginia,0,Robert C. Byrd,Sen,,282,,211,,,,,,,,,,,,,,,,,4031,B001210,2,,
west virginia,0,Robert Carlyle Byrd,Sen,Senate,,,,88,,,,,,,,,,,,,,,,4031,B001210,1,,
west virginia,2,Shelley Capito,Rep,,,,,,,,126,,,,,,,,,,,,,1602,C001047,1,,
west virginia,0,Shelley Moore Capito,Sen,Senate,,,,,,62,,,,,346,100,422,109,461,127,443,189,457,1602,C001047,6,,
west virginia,2,Shelley Moore Capito,Rep,House,114,17,85,35,43,,,41,116,39,3,,,,,,,,,1602,C001047,9,,
west virginia,3,Shelley Moore Capito,Rep,,,,,,3,,,,5,,,,,,,,,,,1602,C001047,2,,
west virginia,1,Sue Thorn,Rep,,,,,,26,,,,96,,,,,,,,,,,4032,,2,,
west virginia,2,Talley Sergent,Rep,,,,,,,,,,,,,,,,155,,,,,4033,,1,,
west virginia,2,Virginia Graf,Rep,,,,,,,,121,,,,,,,,,,,,,4034,,1,,
wisconsin,8,Amanda Stuck,Rep,,,,,,,,,,,,,,,,,,157,,,4035,,0,,
wisconsin,4,Andy Craig,Rep,,,,,,,,,,,,,,161,,,,,,,4036,,1,,
wisconsin,1,Ann Roe,Rep,,,,,,,,,,,,,,,,,,,,151,4558,,0,,
wisconsin,8,Beau Liegeois,Rep,,,,,,,,,,,,,,,,149,,,,,4037,,1,,
wisconsin,3,Brad Pfaff,Rep,,,,,,,,,,,,,,,,,,,,152,4559,,0,,
wisconsin,5,Bryan Kennedy,Rep,,100,,,,,,,,,,,,,,,,,,,4038,,1,,
wisconsin,1,Bryan Steil,Rep,House,,,,,,,,,,,,,,,143,48,151,61,151,4039,S001213,1,,
wisconsin,2,Chad Lee,Rep,,,,,,45,,147,,133,,,,,,,,,,,4040,,3,,
wisconsin,5,Chris Rockwood,Rep,,,,,,,30,,,,,150,,,,,,,,,4041,,2,,
wisconsin,3,Dan Kapanke,Rep,,,,,,,,108,,,,,,,,,,,,,4042,,1,,
wisconsin,6,Dan Kohl,Rep,,,,,,,,,,,,,,,,178,,,,,4043,,1,,
wisconsin,4,Dan Sebring,Rep,,,,,,42,18,125,,143,,138,,,,,,,,,4044,,5,,
