,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,candidate_bonica,politician_id,state_bonica,year_bonica,id_lt_bonica,score,state,candidate,year
14240,,0.0,,Sen,,3105.0,S001142,2.0,,,106.0,,,,,,,,oregon,gordon smith,2007.0
14241,,2.0,,Rep,House,398.0,W000791,14.0,,,17.0,,,,,,,,oregon,greg walden,2007.0
14242,,4.0,,Rep,,3124.0,D000191,13.0,,,23.0,,,,,,,,oregon,peter defazio,2007.0
14243,,0.0,,Sen,,3127.0,W000779,14.0,,,107.0,,,,,,,,oregon,ron wyden,2007.0
14244,,0.0,,Sen,,1730.0,K000383,7.0,,,102.0,,,,,,,,maine,angus king,2019.0
14245,,1.0,,Rep,House,1735.0,P000597,13.0,,,38.0,,,,,,,,maine,chellie pingree,2019.0
14246,,0.0,,Gov,,1743.0,,0.0,,,102.0,,,,,,,,maine,janet mills,2019.0
14247,,2.0,,Rep,House,1744.0,G000592,1.0,,,64.0,,,,,,,,maine,jared golden,2019.0
14248,,0.0,,Sen,,1759.0,C001035,10.0,,,102.0,,,,,,,,maine,susan collins,2019.0
14249,,9.0,,Rep,House,3925.0,S000510,15.0,,,36.0,,,,,,,,washington,adam smith,2019.0
14250,,5.0,,Rep,House,3044.0,M001159,12.0,,,58.0,,,,,,,,washington,cathy mcmorris rodgers,2019.0
14251,,4.0,,Rep,,3939.0,N000189,6.0,,,30.0,,,,,,,,washington,dan newhouse,2019.0
14252,,10.0,,Rep,House,3943.0,H001064,7.0,,,39.0,,,,,,,,washington,denny heck,2019.0
14253,,6.0,,Rep,House,3944.0,K000381,9.0,,,55.0,,,,,,,,washington,derek kilmer,2019.0
14254,,3.0,,Rep,House,3953.0,H001056,10.0,,,64.0,,,,,,,,washington,jaime herrera beutler,2019.0
14255,,0.0,,Gov,,3958.0,I000026,7.0,,,442.0,,,,,,,,washington,jay inslee,2019.0
14256,,8.0,,Rep,House,3968.0,S001216,1.0,,,33.0,,,,,,,,washington,kim schrier,2019.0
14257,,0.0,,Sen,,3972.0,C000127,14.0,,,442.0,,,,,,,,washington,maria cantwell,2019.0
14258,,0.0,,Sen,Senate,3981.0,M001111,14.0,,,442.0,,,,,,,,washington,patty murray,2019.0
14259,,7.0,,Rep,House,3984.0,J000298,3.0,,,46.0,,,,,,,,washington,pramila jayapal,2019.0
14260,,2.0,,Rep,,50.0,L000560,12.0,,,41.0,,,,,,,,washington,rick larsen,2019.0
14261,,1.0,,Rep,,3993.0,D000617,7.0,,,39.0,,,,,,,,washington,suzan delbene,2019.0
14262,,28.0,,Rep,House,241.0,S001150,9.0,,,45.0,,,,,,,,california,adam schiff,2019.0
14263,,47.0,,Rep,House,247.0,L000579,9.0,,,32.0,,,,,,,,california,alan lowenthal,2019.0
14264,,7.0,,Rep,House,250.0,B001287,9.0,,,41.0,,,,,,,,california,ami bera,2019.0
14265,,18.0,,Rep,,259.0,E000215,9.0,,,28.0,,,,,,,,california,anna eshoo,2019.0
14266,,13.0,,Rep,House,272.0,L000551,9.0,,,31.0,,,,,,,,california,barbara lee,2019.0
14267,,30.0,,Rep,House,102.0,S000344,9.0,,,38.0,,,,,,,,california,brad sherman,2019.0
14268,,22.0,,Rep,House,348.0,N000181,9.0,,,28.0,,,,,,,,california,devin nunes,2019.0
14269,,0.0,,Sen,Senate,352.0,F000062,14.0,,,1648.0,,,,,,,,california,dianne feinstein,2019.0
14270,,6.0,,Rep,House,353.0,M001163,9.0,,,41.0,,,,,,,,california,doris matsui,2019.0
14271,,1.0,,Rep,House,355.0,L000578,7.0,,,31.0,,,,,,,,california,doug lamalfa,2019.0
14272,,50.0,,Rep,,359.0,H001048,3.0,,,34.0,,,,,,,,california,duncan d. hunter,2019.0
14273,,15.0,,Rep,House,371.0,S001193,9.0,,,28.0,,,,,,,,california,eric swalwell,2019.0
14274,,0.0,,Gov,,386.0,,0.0,,,1648.0,,,,,,,,california,gavin newsom,2019.0
14275,,39.0,,Rep,House,393.0,C001123,1.0,,,25.0,,,,,,,,california,gil cisneros,2019.0
14276,,32.0,,Rep,,395.0,N000179,7.0,,,16.0,,,,,,,,california,grace napolitano,2019.0
14277,,48.0,,Rep,House,400.0,R000616,1.0,,,24.0,,,,,,,,california,harley rouda,2019.0
14278,,14.0,,Rep,,410.0,S001175,9.0,,,16.0,,,,,,,,california,jackie speier,2019.0
14279,,2.0,,Rep,House,422.0,H001068,9.0,,,36.0,,,,,,,,california,jared huffman,2019.0
14280,,9.0,,Rep,House,392.0,M001166,8.0,,,34.0,,,,,,,,california,jerry mcnerney,2019.0
14281,,16.0,,Rep,House,440.0,C001059,9.0,,,33.0,,,,,,,,california,jim costa,2019.0
14282,,34.0,,Rep,House,447.0,G000585,2.0,,,45.0,,,,,,,,california,jimmy gomez,2019.0
14283,,20.0,,Rep,,448.0,P000613,3.0,,,27.0,,,,,,,,california,jimmy panetta,2019.0
14284,,3.0,,Rep,House,460.0,G000559,9.0,,,48.0,,,,,,,,california,john garamendi,2019.0
14285,,10.0,,Rep,House,473.0,H001090,1.0,,,32.0,,,,,,,,california,josh harder,2019.0
14286,,51.0,,Rep,House,477.0,V000130,9.0,,,31.0,,,,,,,,california,juan vargas,2019.0
14287,,27.0,,Rep,House,479.0,C001080,9.0,,,34.0,,,,,,,,california,judy chu,2019.0
14288,,26.0,,Rep,House,480.0,B001285,9.0,,,22.0,,,,,,,,california,julia brownley,2019.0
14289,,0.0,,Sen,,486.0,H001075,1.0,,,1648.0,,,,,,,,california,kamala harris,2019.0
14290,,37.0,,Rep,House,487.0,B001270,9.0,,,25.0,,,,,,,,california,karen bass,2019.0
14291,,45.0,,Rep,House,489.0,P000618,1.0,,,28.0,,,,,,,,california,katie porter,2019.0
14292,,42.0,,Rep,House,490.0,C000059,9.0,,,35.0,,,,,,,,california,ken calvert,2019.0
14293,,23.0,,Rep,House,497.0,M001165,9.0,,,36.0,,,,,,,,california,kevin mccarthy,2019.0
14294,,38.0,,Rep,,510.0,S001156,9.0,,,17.0,,,,,,,,california,linda sanchez,2019.0
14295,,46.0,,Rep,,516.0,C001110,3.0,,,24.0,,,,,,,,california,lou correa,2019.0
14296,,40.0,,Rep,House,521.0,R000486,9.0,,,31.0,,,,,,,,california,lucille roybal-allard,2019.0
14297,,11.0,,Rep,,523.0,D000623,6.0,,,33.0,,,,,,,,california,mark desaulnier,2019.0
14298,,41.0,,Rep,House,526.0,T000472,9.0,,,31.0,,,,,,,,california,mark takano,2019.0
14299,,43.0,,Rep,House,534.0,W000187,7.0,,,17.0,,,,,,,,california,maxine waters,2019.0
14300,,49.0,,Rep,House,549.0,L000593,1.0,,,25.0,,,,,,,,california,mike levin,2019.0
14301,,5.0,,Rep,,541.0,T000460,9.0,,,30.0,,,,,,,,california,mike thompson,2019.0
14302,,12.0,,Rep,House,554.0,P000197,9.0,,,49.0,,,,,,,,california,nancy pelosi,2019.0
14303,,44.0,,Rep,,555.0,B001300,2.0,,,25.0,,,,,,,,california,nanette barragan,2019.0
14304,,35.0,,Rep,,562.0,T000474,6.0,,,24.0,,,,,,,,california,norma torres,2019.0
14305,,8.0,,Rep,House,571.0,C001094,9.0,,,55.0,,,,,,,,california,paul cook,2019.0
14306,,31.0,,Rep,,572.0,A000371,4.0,,,32.0,,,,,,,,california,pete aguilar,2019.0
14307,,36.0,,Rep,House,584.0,R000599,9.0,,,33.0,,,,,,,,california,raul ruiz,2019.0
14308,,17.0,,Rep,,596.0,K000389,5.0,,,28.0,,,,,,,,california,ro khanna,2019.0
14309,,24.0,,Rep,House,619.0,C001112,3.0,,,24.0,,,,,,,,california,salud carbajal,2019.0
14310,,52.0,,Rep,House,626.0,P000608,9.0,,,27.0,,,,,,,,california,scott peters,2019.0
14311,,53.0,,Rep,,645.0,D000598,13.0,,,25.0,,,,,,,,california,susan davis,2019.0
14312,,21.0,,Rep,House,647.0,C001124,1.0,,,27.0,,,,,,,,california,tj cox,2019.0
14313,,33.0,,Rep,House,653.0,L000582,6.0,,,33.0,,,,,,,,california,ted lieu,2019.0
14314,,4.0,,Rep,House,661.0,M001177,13.0,,,38.0,,,,,,,,california,tom mcclintock,2019.0
14315,,29.0,,Rep,,663.0,C001097,9.0,,,27.0,,,,,,,,california,tony cardenas,2019.0
14316,,19.0,,Rep,House,680.0,L000397,9.0,,,29.0,,,,,,,,california,zoe lofgren,2019.0
14317,,0.0,,Sen,Senate,215.0,B001236,11.0,,,162.0,,,,,,,,arkansas,john boozman,2013.0
14318,,0.0,,Sen,,221.0,P000590,4.0,,,163.0,,,,,,,,arkansas,mark l. pryor,2013.0
14319,,0.0,,Gov,,223.0,,8.0,,,165.0,,,,,,,,arkansas,mike beebe,2013.0
14320,,1.0,,Rep,House,228.0,C001087,11.0,,,40.0,,,,,,,,arkansas,rick crawford,2013.0
14321,,3.0,,Rep,House,233.0,W000809,11.0,,,49.0,,,,,,,,arkansas,steve womack,2013.0
14322,,2.0,,Rep,House,234.0,G000567,6.0,,,34.0,,,,,,,,arkansas,tim griffin,2013.0
14323,,4.0,,Rep,House,235.0,C001095,4.0,,,39.0,,,,,,,,arkansas,tom cotton,2013.0
14324,,2.0,,Rep,House,3762.0,S001192,9.0,,,32.0,,,,,,,,utah,chris stewart,2013.0
14325,,0.0,,Gov,,3768.0,,12.0,,,136.0,,,,,,,,utah,gary herbert,2013.0
14326,,3.0,,Rep,House,423.0,C001076,11.0,,,29.0,,,,,,,,utah,jason chaffetz,2013.0
14327,,4.0,,Rep,,3769.0,M001142,5.0,,,37.0,,,,,,,,utah,jim matheson,2013.0
14328,,0.0,,Sen,Senate,3781.0,L000577,11.0,,,135.0,,,,,,,,utah,mike lee,2013.0
14329,,0.0,,Sen,,3786.0,H000338,13.0,,,137.0,,,,,,,,utah,orrin hatch,2013.0
14330,,1.0,,Rep,,3789.0,B001250,11.0,,,38.0,,,,,,,,utah,rob bishop,2013.0
14331,,7.0,,Rep,,1424.0,C001072,12.0,,,83.0,,,,,,,,indiana,andre carson,2021.0
14332,,0.0,,Gov,,1447.0,,2.0,,,584.0,,,,,,,,indiana,eric holcomb,2021.0
14333,,1.0,,Rep,House,1448.0,M001214,0.0,,,60.0,,,,,,,,indiana,frank j. mrvan,2021.0
14334,,6.0,,Rep,,1451.0,P000615,1.0,,,67.0,,,,,,,,indiana,greg pence,2021.0
14335,,2.0,,Rep,House,1452.0,W000813,9.0,,,60.0,,,,,,,,indiana,jackie walorski,2021.0
14336,,4.0,,Rep,,1455.0,B001307,1.0,,,61.0,,,,,,,,indiana,jim baird,2021.0
14337,,3.0,,Rep,,1453.0,B001299,2.0,,,68.0,,,,,,,,indiana,jim banks,2021.0
14338,,8.0,,Rep,House,1467.0,B001275,11.0,,,62.0,,,,,,,,indiana,larry bucshon,2021.0
14339,,0.0,,Sen,,1480.0,B001310,1.0,,,584.0,,,,,,,,indiana,mike braun,2021.0
14340,,0.0,,Sen,Senate,1501.0,Y000064,1.0,,,584.0,,,,,,,,indiana,todd young,2021.0
14341,,9.0,,Rep,,1506.0,H001074,3.0,,,73.0,,,,,,,,indiana,trey hollingsworth,2021.0
14342,,5.0,,Rep,House,1507.0,S000929,0.0,,,50.0,,,,,,,,indiana,victoria spartz,2021.0
14343,,0.0,,Gov,,3386.0,,10.0,,,70.0,,,,,,,,south dakota,dennis daugaard,2011.0
14344,,0.0,,Sen,Senate,3391.0,T000250,11.0,,,69.0,,,,,,,,south dakota,john thune,2011.0
14345,,0.0,,Rep,,3392.0,N000184,2.0,,,68.0,,,,,,,,south dakota,kristi noem,2011.0
14346,,0.0,,Sen,,3399.0,J000177,10.0,,,70.0,,,,,,,,south dakota,tim johnson,2011.0
14347,,0.0,,Gov,,1235.0,O000166,1.0,,,129.0,,,,,,,,idaho,"c. l. ""butch"" otter",2011.0
14348,,0.0,,Sen,,1238.0,R000584,9.0,,,125.0,,,,,,,,idaho,jim risch,2011.0
14349,,0.0,,Sen,,1248.0,C000880,13.0,,,125.0,,,,,,,,idaho,mike crapo,2011.0
14350,,2.0,,Rep,,1249.0,S001148,10.0,,,46.0,,,,,,,,idaho,mike simpson,2011.0
14351,,1.0,,Rep,,1255.0,L000573,11.0,,,79.0,,,,,,,,idaho,raul labrador,2011.0
14352,,6.0,,Rep,House,2903.0,J000292,11.0,,,35.0,,,,,,,,ohio,bill johnson,2015.0
14353,,7.0,,Rep,House,2905.0,G000563,9.0,,,41.0,,,,,,,,ohio,bob gibbs,2015.0
14354,,5.0,,Rep,,2906.0,L000566,12.0,,,35.0,,,,,,,,ohio,bob latta,2015.0
14355,,2.0,,Rep,House,2909.0,W000815,9.0,,,38.0,,,,,,,,ohio,brad wenstrup,2015.0
14356,,14.0,,Rep,House,2920.0,J000295,7.0,,,54.0,,,,,,,,ohio,david joyce,2015.0
14357,,4.0,,Rep,House,2942.0,J000289,13.0,,,32.0,,,,,,,,ohio,jim jordan,2015.0
14358,,16.0,,Rep,House,2951.0,R000586,10.0,,,32.0,,,,,,,,ohio,jim renacci,2015.0
14359,,0.0,,Gov,,2958.0,K000016,10.0,,,634.0,,,,,,,,ohio,john kasich,2015.0
14360,,3.0,,Rep,House,2961.0,B001281,9.0,,,46.0,,,,,,,,ohio,joyce beatty,2015.0
14361,,11.0,,Rep,,2971.0,F000455,10.0,,,43.0,,,,,,,,ohio,marcia fudge,2015.0
14362,,9.0,,Rep,,998.0,K000009,15.0,,,54.0,,,,,,,,ohio,marcy kaptur,2015.0
14363,,10.0,,Rep,,2979.0,T000463,7.0,,,37.0,,,,,,,,ohio,mike turner,2015.0
14364,,12.0,,Rep,,2988.0,T000462,7.0,,,35.0,,,,,,,,ohio,pat tiberi,2015.0
14365,,0.0,,Sen,,3001.0,P000449,11.0,,,634.0,,,,,,,,ohio,rob portman,2015.0
14366,,0.0,,Sen,Senate,3012.0,B000944,13.0,,,634.0,,,,,,,,ohio,sherrod brown,2015.0
14367,,1.0,,Rep,House,3013.0,C000266,11.0,,,31.0,,,,,,,,ohio,steve chabot,2015.0
14368,,15.0,,Rep,House,3019.0,S001187,12.0,,,38.0,,,,,,,,ohio,steve stivers,2015.0
14369,,13.0,,Rep,,3027.0,R000577,9.0,,,44.0,,,,,,,,ohio,tim ryan,2015.0
14370,,8.0,,Rep,,-99.0,,1.0,,,39.0,,,,,,,,ohio,,2015.0
14371,,1.0,,Rep,House,1210.0,L000571,1.0,,,25.0,,,,,,,,wyoming,cynthia m. lummis,2013.0
14372,,0.0,,Sen,,4110.0,B001261,13.0,,,25.0,,,,,,,,wyoming,john barrasso,2013.0
14373,,0.0,,Gov,,4114.0,,10.0,,,24.0,,,,,,,,wyoming,matt mead,2013.0
14374,,0.0,,Sen,Senate,4116.0,E000285,4.0,,,24.0,,,,,,,,wyoming,michael b. enzi,2013.0
14375,,0.0,,Sen,Senate,2051.0,K000367,14.0,,,412.0,,,,,,,,minnesota,amy klobuchar,2021.0
14376,,2.0,,Rep,,2052.0,C001119,2.0,,,43.0,,,,,,,,minnesota,angie craig,2021.0
14377,,4.0,,Rep,House,2054.0,M001143,15.0,,,59.0,,,,,,,,minnesota,betty mccollum,2021.0
14378,,3.0,,Rep,House,2064.0,P000616,1.0,,,43.0,,,,,,,,minnesota,dean phillips,2021.0
14379,,5.0,,Rep,House,2074.0,O000173,1.0,,,78.0,,,,,,,,minnesota,ilhan omar,2021.0
14380,,1.0,,Rep,House,2082.0,H001088,4.0,,,39.0,,,,,,,,minnesota,jim hagedorn,2021.0
14381,,7.0,,Rep,House,2101.0,F000470,0.0,,,42.0,,,,,,,,minnesota,michelle fischbach,2021.0
14382,,8.0,,Rep,,2107.0,S001212,1.0,,,65.0,,,,,,,,minnesota,pete stauber,2021.0
14383,,0.0,,Gov,,1070.0,W000799,0.0,,,412.0,,,,,,,,minnesota,tim walz,2021.0
14384,,0.0,,Sen,Senate,2123.0,S001203,1.0,,,412.0,,,,,,,,minnesota,tina smith,2021.0
14385,,6.0,,Rep,,2124.0,E000294,6.0,,,43.0,,,,,,,,minnesota,tom emmer,2021.0
14386,,0.0,,Gov,,2878.0,,2.0,,,59.0,,,,,,,,north dakota,doug burgum,2021.0
14387,,0.0,,Sen,Senate,2886.0,H001061,11.0,,,59.0,,,,,,,,north dakota,john hoeven,2021.0
14388,,1.0,,Rep,House,2887.0,A000377,1.0,,,59.0,,,,,,,,north dakota,kelly armstrong,2021.0
14389,,0.0,,Sen,Senate,2888.0,C001096,1.0,,,59.0,,,,,,,,north dakota,kevin cramer,2021.0
14390,,1.0,,Rep,House,1511.0,H001091,0.0,,,69.0,,,,,,,,iowa,ashley hinson,2021.0
14391,,0.0,,Sen,,1515.0,G000386,12.0,,,272.0,,,,,,,,iowa,chuck grassley,2021.0
14392,,3.0,,Rep,,1520.0,A000378,1.0,,,80.0,,,,,,,,iowa,cindy axne,2021.0
14393,,0.0,,Sen,Senate,1530.0,E000295,6.0,,,272.0,,,,,,,,iowa,joni ernst,2021.0
14394,,0.0,,Gov,,1531.0,,2.0,,,272.0,,,,,,,,iowa,kim reynolds,2021.0
14395,,2.0,,Rep,House,1534.0,M001215,4.0,,,63.0,,,,,,,,iowa,mariannette miller-meeks,2021.0
14396,,4.0,,Rep,House,1540.0,F000446,0.0,,,60.0,,,,,,,,iowa,randy feenstra,2021.0
14397,,4.0,,Rep,House,1847.0,F000339,8.0,,,26.0,,,,,,,,massachusetts,barney frank,2009.0
14398,,10.0,,Rep,House,1084.0,D000210,1.0,,,24.0,,,,,,,,massachusetts,bill delahunt,2009.0
14399,,0.0,,Gov,,1855.0,,1.0,,,230.0,,,,,,,,massachusetts,deval laurdine patrick,2009.0
14400,,7.0,,Rep,,1857.0,M000133,2.0,,,25.0,,,,,,,,massachusetts,ed markey,2009.0
14401,,3.0,,Rep,,1867.0,M000312,2.0,,,21.0,,,,,,,,massachusetts,jim mcgovern,2009.0
14402,,0.0,,Sen,Senate,1875.0,K000148,1.0,,,234.0,,,,,,,,massachusetts,john forbes kerry,2009.0
14403,,1.0,,Rep,,787.0,O000085,5.0,,,19.0,,,,,,,,massachusetts,john olver,2009.0
14404,,6.0,,Rep,,1805.0,T000266,8.0,,,23.0,,,,,,,,massachusetts,john tierney,2009.0
14405,,8.0,,Rep,,1890.0,C001037,2.0,,,20.0,,,,,,,,massachusetts,mike capuano,2009.0
14406,,5.0,,Rep,,1893.0,T000465,3.0,,,16.0,,,,,,,,massachusetts,niki tsongas,2009.0
14407,,0.0,,Sen,Senate,1894.0,K000374,1.0,"Appointed, never ran",,218.0,,,,,,,,massachusetts,paul g. kirk,2009.0
14408,,2.0,,Rep,,805.0,N000015,5.0,,,26.0,,,,,,,,massachusetts,richard neal,2009.0
14409,,9.0,,Rep,,1904.0,L000562,3.0,,,28.0,,,,,,,,massachusetts,stephen lynch,2009.0
14410,,1.0,,Rep,House,1735.0,P000597,13.0,,,67.0,,,,,,,,maine,chellie pingree,2011.0
14411,,2.0,,Rep,,1754.0,M001149,4.0,,,56.0,,,,,,,,maine,mike michaud,2011.0
14412,,0.0,,Sen,,1755.0,S000663,4.0,,,124.0,,,,,,,,maine,olympia snowe,2011.0
14413,,0.0,,Gov,,1756.0,,10.0,,,126.0,,,,,,,,maine,paul lepage,2011.0
14414,,0.0,,Sen,,1759.0,C001035,10.0,,,123.0,,,,,,,,maine,susan collins,2011.0
14415,,2.0,,Rep,House,1922.0,H001058,10.0,,,34.0,,,,,,,,michigan,bill huizenga,2015.0
14416,,14.0,,Rep,,1925.0,L000581,6.0,,,30.0,,,,,,,,michigan,brenda lawrence,2015.0
14417,,10.0,,Rep,,1927.0,M001150,11.0,,,30.0,,,,,,,,michigan,candice miller,2015.0
14418,,1.0,,Rep,House,1939.0,B001271,8.0,,,33.0,,,,,,,,michigan,dan benishek,2015.0
14419,,5.0,,Rep,House,1941.0,K000380,9.0,,,45.0,,,,,,,,michigan,dan kildee,2015.0
14420,,11.0,,Rep,,1944.0,T000475,6.0,,,24.0,,,,,,,,michigan,david trott,2015.0
14421,,12.0,,Rep,House,1947.0,D000624,6.0,,,41.0,,,,,,,,michigan,debbie dingell,2015.0
14422,,0.0,,Sen,,1948.0,S000770,14.0,,,466.0,,,,,,,,michigan,debbie stabenow,2015.0
14423,,6.0,,Rep,,1861.0,U000031,14.0,,,34.0,,,,,,,,michigan,fred upton,2015.0
14424,,0.0,,Sen,,1965.0,P000595,6.0,,,466.0,,,,,,,,michigan,gary peters,2015.0
14425,,13.0,,Rep,House,1989.0,C000714,2.0,,,36.0,,,,,,,,michigan,john conyers,2015.0
14426,,4.0,,Rep,House,1994.0,M001194,6.0,,,36.0,,,,,,,,michigan,john moolenaar,2015.0
14427,,3.0,,Rep,House,1997.0,A000367,11.0,,,30.0,,,,,,,,michigan,justin amash,2015.0
14428,,8.0,,Rep,,2013.0,B001293,4.0,,,29.0,,,,,,,,michigan,mike bishop,2015.0
14429,,0.0,,Gov,,2029.0,,10.0,,,466.0,,,,,,,,michigan,rick snyder,2015.0
14430,,9.0,,Rep,,2035.0,L000263,7.0,,,33.0,,,,,,,,michigan,sander levin,2015.0
14431,,7.0,,Rep,House,2043.0,W000798,12.0,,,31.0,,,,,,,,michigan,tim walberg,2015.0
14432,,9.0,,Rep,House,3925.0,S000510,15.0,,,49.0,,,,,,,,washington,adam smith,2011.0
14433,,5.0,,Rep,House,3044.0,M001159,12.0,,,55.0,,,,,,,,washington,cathy mcmorris rodgers,2011.0
14434,,0.0,,Gov,,3935.0,,5.0,,,489.0,,,,,,,,washington,christine gregoire,2011.0
14435,,8.0,,Rep,,339.0,R000578,12.0,,,48.0,,,,,,,,washington,dave reichert,2011.0
14436,,4.0,,Rep,,2578.0,H000329,11.0,,,36.0,,,,,,,,washington,doc hastings,2011.0
14437,,3.0,,Rep,House,3953.0,H001056,10.0,,,61.0,,,,,,,,washington,jaime herrera beutler,2011.0
14438,,1.0,,Rep,,3958.0,I000026,7.0,,,60.0,,,,,,,,washington,jay inslee,2011.0
14439,,7.0,,Rep,,445.0,M000404,12.0,,,62.0,,,,,,,,washington,jim mcdermott,2011.0
14440,,0.0,,Sen,,3972.0,C000127,14.0,,,481.0,,,,,,,,washington,maria cantwell,2011.0
14441,,6.0,,Rep,,563.0,D000327,5.0,,,57.0,,,,,,,,washington,norm dicks,2011.0
14442,,0.0,,Sen,Senate,3981.0,M001111,14.0,,,488.0,,,,,,,,washington,patty murray,2011.0
14443,,2.0,,Rep,,50.0,L000560,12.0,,,60.0,,,,,,,,washington,rick larsen,2011.0
14444,,3.0,,Rep,,3053.0,L000491,13.0,,,29.0,,,,,,,,oklahoma,frank lucas,2019.0
14445,,0.0,,Sen,Senate,3058.0,L000575,5.0,,,171.0,,,,,,,,oklahoma,james lankford,2019.0
14446,,0.0,,Sen,,3057.0,I000024,9.0,,,171.0,,,,,,,,oklahoma,jim inhofe,2019.0
14447,,5.0,,Rep,House,3065.0,H001083,1.0,,,42.0,,,,,,,,oklahoma,kendra horn,2019.0
14448,,1.0,,Rep,House,3066.0,H001082,1.0,,,38.0,,,,,,,,oklahoma,kevin hern,2019.0
14449,,0.0,,Gov,,3067.0,,0.0,,,171.0,,,,,,,,oklahoma,kevin stitt,2019.0
14450,,2.0,,Rep,House,3069.0,M001190,9.0,,,29.0,,,,,,,,oklahoma,markwayne mullin,2019.0
14451,,4.0,,Rep,House,3084.0,C001053,15.0,,,33.0,,,,,,,,oklahoma,tom cole,2019.0
14452,,0.0,,Rep,,838.0,N000147,1.0,DC,,10.0,,,,,,,,district of columbia,eleanor norton,2007.0
14453,,0.0,,Sen,,-99.0,,3.0,,,26.0,,,,,,,,district of columbia,,2007.0
14454,,2.0,,Rep,,2758.0,E000226,6.0,,,11.0,,,,,,,,north carolina,bob etheridge,2007.0
14455,,13.0,,Rep,House,2759.0,M001154,7.0,,,24.0,,,,,,,,north carolina,brad miller,2007.0
14456,,4.0,,Rep,,902.0,P000523,12.0,,,38.0,,,,,,,,north carolina,david price,2007.0
14457,,0.0,,Sen,,2785.0,D000601,3.0,,,273.0,,,,,,,,north carolina,elizabeth dole,2007.0
14458,,1.0,,Rep,,1791.0,B001251,6.0,,,9.0,,,,,,,,north carolina,g.k. butterfield,2007.0
14459,,11.0,,Rep,House,937.0,S001171,6.0,,,24.0,,,,,,,,north carolina,heath shuler,2007.0
14460,,6.0,,Rep,House,2798.0,C000556,11.0,,,22.0,,,,,,,,north carolina,howard coble,2007.0
14461,,12.0,,Rep,,2825.0,W000207,3.0,,,15.0,,,,,,,,north carolina,melvin watt,2007.0
14462,,7.0,,Rep,House,2827.0,M000485,11.0,,,25.0,,,,,,,,north carolina,mike mcintyre,2007.0
14463,,10.0,,Rep,,2832.0,M001156,14.0,,,13.0,,,,,,,,north carolina,patrick mchenry,2007.0
14464,,0.0,,Sen,,2839.0,B001135,14.0,,,251.0,,,,,,,,north carolina,richard burr,2007.0
14465,,8.0,,Rep,,2846.0,H001029,3.0,,,12.0,,,,,,,,north carolina,robin hayes,2007.0
14466,,9.0,,Rep,House,2860.0,M001134,6.0,,,24.0,,,,,,,,north carolina,sue myrick,2007.0
14467,,5.0,,Rep,,1077.0,F000450,15.0,,,26.0,,,,,,,,north carolina,virginia foxx,2007.0
14468,,3.0,,Rep,,671.0,J000255,10.0,,,15.0,,,,,,,,north carolina,walter jones,2007.0
14469,,1.0,,Rep,,838.0,N000147,9.0,DC,,127.0,,,,,,,,district of columbia,eleanor holmes norton,2018.0
14470,,1.0,,Rep,,841.0,,1.0,DC,,127.0,,,,,,,,district of columbia,"natale ""lino"" stracuzzi",2018.0
14471,,2.0,,Rep,House,5.0,M001212,0.0,,,49.0,,,,,,,,alabama,barry moore,2021.0
14472,,6.0,,Rep,,19.0,P000609,6.0,,,62.0,,,,,,,,alabama,gary palmer,2021.0
14473,,1.0,,Rep,,26.0,C001054,0.0,,,48.0,,,,,,,,alabama,jerry carl,2021.0
14474,,0.0,,Gov,,31.0,,2.0,,,397.0,,,,,,,,alabama,kay ivey,2021.0
14475,,3.0,,Rep,,40.0,R000575,13.0,,,47.0,,,,,,,,alabama,mike rogers,2021.0
14476,,5.0,,Rep,House,41.0,B001274,10.0,,,72.0,,,,,,,,alabama,mo brooks,2021.0
14477,,0.0,,Sen,,49.0,S000320,6.0,,,397.0,,,,,,,,alabama,richard shelby,2021.0
14478,,4.0,,Rep,House,52.0,A000055,11.0,,,61.0,,,,,,,,alabama,robert aderholt,2021.0
14479,,7.0,,Rep,House,60.0,S001185,9.0,,,58.0,,,,,,,,alabama,terri sewell,2021.0
14480,,0.0,,Sen,,66.0,T000278,0.0,,,397.0,,,,,,,,alabama,tommy tuberville,2021.0
14481,,2.0,,Rep,House,2176.0,W000812,9.0,,,59.0,,,,,,,,missouri,ann wagner,2021.0
14482,,7.0,,Rep,House,2182.0,L000576,11.0,,,99.0,,,,,,,,missouri,billy long,2021.0
14483,,3.0,,Rep,House,2183.0,L000569,9.0,,,46.0,,,,,,,,missouri,blaine luetkemeyer,2021.0
14484,,1.0,,Rep,House,2188.0,B001224,0.0,,,67.0,,,,,,,,missouri,cori bush,2021.0
14485,,5.0,,Rep,House,917.0,C001061,12.0,,,76.0,,,,,,,,missouri,emanuel cleaver,2021.0
14486,,8.0,,Rep,House,2212.0,S001195,5.0,,,63.0,,,,,,,,missouri,jason smith,2021.0
14487,,0.0,,Sen,,2220.0,H001089,1.0,,,529.0,,,,,,,,missouri,josh hawley,2021.0
14488,,0.0,,Gov,,2232.0,,1.0,,,529.0,,,,,,,,missouri,mike parson,2021.0
14489,,0.0,,Sen,Senate,230.0,B000575,11.0,,,529.0,,,,,,,,missouri,roy blunt,2021.0
