state,district,candidate,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year,obs
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2020,148
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2021,37
ohio,8,Warren Davidson,Rep,House,3033,D000626,3,,2022,145
ohio,7,William Conner,Rep,,3034,,1,,2010,150
ohio,14,William Delahunt,Rep,,1084,D000210,1,,2012,1
ohio,14,William O'Neill,Rep,,2904,,1,,2010,133
ohio,7,William R. Conner,Rep,,3034,,1,,2006,88
ohio,2,William R. Smith,Rep,,3035,,3,,2012,61
ohio,2,William R. Smith,Rep,,3035,,3,,2012,111
ohio,2,William R. Smith,Rep,,3035,,3,,2016,164
ohio,2,Zachary Space,Rep,,239,S001173,1,,2012,3
ohio,6,Zachary Space,Rep,,239,S001173,1,,2012,13
ohio,7,Zachary Space,Rep,,239,S001173,1,,2012,11
ohio,10,Zachary Space,Rep,,239,S001173,1,,2012,1
ohio,12,Zachary Space,Rep,,239,S001173,1,,2012,7
ohio,15,Zachary Space,Rep,,239,S001173,1,,2012,6
ohio,18,Zachary Space,Rep,,239,S001173,2,,2007,16
ohio,18,Zachary Space,Rep,,239,S001173,2,,2010,109
ohio,18,Zachary T. Space,Rep,,239,S001173,1,,2006,76
ohio,18,Zack Space,Rep,House,239,S001173,2,,2008,60
ohio,18,Zack Space,Rep,House,239,S001173,2,,2009,37
ohio,5,,Rep,,-99,,1,,2007,1
ohio,8,,Rep,,-99,,1,,2015,39
oklahoma,0,Abby Broyles,Sen,,3036,,0,,2020,568
oklahoma,1,Adam Martin,Rep,,4449,,0,,2022,130
oklahoma,5,Al McAffrey,Rep,,3037,,3,,2014,26
oklahoma,5,Al McAffrey,Rep,,3037,,3,,2014,103
oklahoma,5,Al McAffrey,Rep,,3037,,3,,2016,143
oklahoma,1,Alan Gentges,Rep,,3038,,1,,2006,74
oklahoma,0,Andrew Rice,Sen,,3039,,1,,2008,326
oklahoma,4,Bert Smith,Rep,,3040,,2,,2014,14
oklahoma,4,Bert Smith,Rep,,3040,,2,,2014,108
oklahoma,5,Billy Coyle,Rep,,3041,,1,,2010,139
oklahoma,4,Blake Cummings,Rep,,3042,,1,,2008,21
oklahoma,0,Brad Henry,Gov,,3043,,2,,2006,402
oklahoma,0,Brad Henry,Gov,,3043,,2,,2010,547
oklahoma,4,Cathy McMorris Rodgers,Rep,,3044,M001159,1,,2012,1
oklahoma,0,"Charles Bradford ""Brad"" Henry",Gov,,3043,,1,,2009,151
oklahoma,2,"Charles Thompson, Jr.",Rep,,3045,,1,,2010,77
oklahoma,4,Christina Owen,Rep,,3046,,1,,2016,137
oklahoma,0,Connie Johnson,Sen,,3047,,1,,2014,464
oklahoma,1,Dan Boren,Rep,,1563,B001254,1,,2012,2
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2006,69
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2007,10
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2008,49
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2009,20
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2012,20
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2011,30
oklahoma,2,Dan Boren,Rep,,1563,B001254,7,,2012,88
oklahoma,5,Dan Boren,Rep,,1563,B001254,2,,2012,1
oklahoma,5,Dan Boren,Rep,,1563,B001254,2,,2012,1
oklahoma,2,Danyell Lanier,Rep,,3048,,0,,2020,109
oklahoma,2,David 'Dan' Boren,Rep,,1563,B001254,2,,2012,1
oklahoma,2,David 'Dan' Boren,Rep,,1563,B001254,2,,2010,77
oklahoma,4,David 'Dan' Boren,Rep,,1563,B001254,1,,2012,1
oklahoma,5,David Hunter,Rep,,4125,,1,,2006,106
oklahoma,1,David Matthew Hullum,Rep,,3049,,1,,2016,137
oklahoma,4,Donna Marie Bebo,Rep,,3050,,2,,2012,41
oklahoma,4,Donna Marie Bebo,Rep,,3050,,2,,2012,123
oklahoma,2,Doris Matsui,Rep,,353,M001163,1,,2012,1
oklahoma,2,Earl Everett,Rep,,3051,,2,,2014,11
oklahoma,2,Earl Everett,Rep,,3051,,2,,2014,65
oklahoma,4,Ed Pastor,Rep,,117,P000099,1,,2012,1
oklahoma,0,Ernest Istook,Gov,,3052,I000047,1,,2006,400
oklahoma,1,Frank D. Lucas,Rep,,3053,L000491,1,,2012,4
oklahoma,2,Frank D. Lucas,Rep,,3053,L000491,1,,2012,1
oklahoma,3,Frank D. Lucas,Rep,House,3053,L000491,2,,2006,79
oklahoma,3,Frank D. Lucas,Rep,House,3053,L000491,2,,2008,59
oklahoma,5,Frank D. Lucas,Rep,,3053,L000491,2,,2012,1
oklahoma,5,Frank D. Lucas,Rep,,3053,L000491,2,,2012,1
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2007,14
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2009,27
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2012,32
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2014,21
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2010,107
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2011,38
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2012,96
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2013,23
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2014,91
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2015,27
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2016,94
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2017,26
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2018,91
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2019,29
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2020,90
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2021,48
oklahoma,3,Frank Lucas,Rep,,3053,L000491,13,,2022,123
oklahoma,3,Frankie Lee Robbins,Rep,,3054,,1,,2008,11
oklahoma,3,Frankie Robbins,Rep,,3054,,5,,2014,21
oklahoma,3,Frankie Robbins,Rep,,3054,,5,,2010,104
oklahoma,3,Frankie Robbins,Rep,,3054,,5,,2014,78
oklahoma,3,Frankie Robbins,Rep,,3054,,5,,2016,94
oklahoma,3,Frankie Robbins,Rep,,3054,,5,,2018,91
oklahoma,1,Georgianna W. Oliver,Rep,,3055,,1,,2008,50
oklahoma,4,Hal Spake,Rep,,3056,,1,,2006,77
oklahoma,0,James Inhofe,Sen,,3057,I000024,1,,2007,98
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2014,467
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2015,133
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2016,616
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2017,188
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2018,647
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2019,171
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2020,569
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2021,267
oklahoma,0,James Lankford,Sen,Senate,3058,L000575,5,,2022,686
oklahoma,4,James Lankford,Rep,,3058,L000575,2,,2012,3
oklahoma,4,James Lankford,Rep,,3058,L000575,2,,2012,2
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2012,53
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2014,6
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2010,140
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2011,52
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2012,133
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2013,35
oklahoma,5,James Lankford,Rep,House,3058,L000575,7,,2014,22
oklahoma,0,James M. Inhofe,Sen,,3057,I000024,4,,2006,396
oklahoma,0,James M. Inhofe,Sen,,3057,I000024,4,,2012,177
oklahoma,0,James M. Inhofe,Sen,,3057,I000024,4,,2012,614
oklahoma,0,James M. Inhofe,Sen,,3057,I000024,4,,2013,155
oklahoma,0,"James Mountain ""Jim"" Inhofe",Sen,,3057,I000024,1,,2009,151
oklahoma,2,Jason Nichols,Rep,,3059,,1,,2018,127
oklahoma,3,Jeremiah Ross,Rep,,4450,,0,,2022,123
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2012,30
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2014,14
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2012,170
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2013,39
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2014,138
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2015,25
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2016,139
oklahoma,1,Jim Bridenstine,Rep,House,3060,B001283,8,,2017,38
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2008,356
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2014,88
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2010,553
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2011,201
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2014,463
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2015,133
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2016,611
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2017,188
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2018,646
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2019,171
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2020,569
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2021,267
oklahoma,0,Jim Inhofe,Sen,,3057,I000024,9,,2022,686
oklahoma,0,Jim Rogers,Sen,,3061,,1,,2010,540
oklahoma,2,John Boozman,Rep,,215,B001236,1,,2012,1
oklahoma,1,John Olson,Rep,,3062,,2,,2012,30
oklahoma,1,John Olson,Rep,,3062,,2,,2012,169
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2006,72
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2007,25
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2008,65
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2009,32
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2012,30
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2010,126
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2011,44
oklahoma,1,John Sullivan,Rep,House,3063,S001155,8,,2012,165
oklahoma,2,John Sullivan,Rep,,3063,S001155,1,,2012,1
oklahoma,2,Josh Brecheen,Rep,House,4451,B001317,0,,2022,152
oklahoma,2,Joshua Harris-Till,Rep,,3064,,1,,2016,101
oklahoma,5,Joshua Harris-Till,Rep,,3064,,0,,2022,129
oklahoma,5,Kendra Horn,Rep,House,3065,H001083,1,,2018,165
oklahoma,5,Kendra Horn,Rep,House,3065,H001083,1,,2019,42
oklahoma,5,Kendra Horn,Rep,House,3065,H001083,1,,2020,139
oklahoma,1,Kevin Hern,Rep,House,3066,H001082,1,,2018,129
oklahoma,1,Kevin Hern,Rep,House,3066,H001082,1,,2019,38
oklahoma,1,Kevin Hern,Rep,House,3066,H001082,1,,2020,122
oklahoma,1,Kevin Hern,Rep,House,3066,H001082,1,,2021,64
oklahoma,1,Kevin Hern,Rep,House,3066,H001082,1,,2022,130
oklahoma,2,Kevin Hern,Rep,,3066,H001082,0,,2022,11
oklahoma,0,Kevin Stitt,Gov,,3067,,0,,2019,171
oklahoma,0,Kevin Stitt,Gov,,3067,,0,,2020,569
oklahoma,0,Kevin Stitt,Gov,,3067,,0,,2021,267
oklahoma,0,Kevin Stitt,Gov,,3067,,0,,2022,686
oklahoma,1,Kojo Asamoa-Caesar,Rep,,3068,,0,,2020,122
oklahoma,4,Lamar Smith,Rep,,729,S000583,1,,2012,1
oklahoma,0,Madison Horn,Sen,,4452,,0,,2022,686
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2012,22
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2014,11
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2012,89
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2013,20
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2014,84
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2015,28
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2016,103
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2017,27
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2018,127
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2019,29
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2020,109
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2021,42
oklahoma,2,Markwayne Mullin,Rep,House,3069,M001190,9,,2022,141
oklahoma,5,Mary  Fallin,Rep,,3070,F000453,1,,2009,32
oklahoma,4,Mary Brannon,Rep,,3071,,1,,2018,134
oklahoma,4,Mary Brannon,Rep,,3071,,1,,2020,108
oklahoma,4,Mary Brannon,Rep,,3071,,1,,2022,151
oklahoma,5,Mary C. Fallin,Rep,,3070,F000453,1,,2008,86
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2012,179
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2014,88
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2011,203
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2012,612
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2013,158
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2014,468
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2015,133
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2016,617
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2017,188
oklahoma,0,Mary Fallin,Gov,,3070,F000453,10,,2018,647
oklahoma,2,Mary Fallin,Rep,,3070,F000453,1,,2012,1
oklahoma,3,Mary Fallin,Rep,,3070,F000453,1,,2012,1
oklahoma,4,Mary Fallin,Rep,,3070,F000453,1,,2012,5
oklahoma,5,Mary Fallin,Rep,House,3070,F000453,4,,2006,104
oklahoma,5,Mary Fallin,Rep,House,3070,F000453,4,,2007,24
oklahoma,5,Mary Fallin,Rep,House,3070,F000453,4,,2012,47
oklahoma,5,Mary Fallin,Rep,House,3070,F000453,4,,2010,141
oklahoma,0,Matt Silverstein,Sen,,3072,,2,,2014,85
oklahoma,0,Matt Silverstein,Sen,,3072,,2,,2014,463
oklahoma,4,Mazie Hirono,Rep,,1223,H001042,1,,2012,1
oklahoma,0,Mike Workman,Sen,,3073,,1,,2016,610
oklahoma,2,Naomi Andrews,Rep,,4453,,0,,2022,152
oklahoma,2,Patrick Miller,Rep,,3074,,1,,2006,66
oklahoma,2,Raymond J. Wickson,Rep,,3075,,1,,2008,20
oklahoma,2,Rob Wallace,Rep,,3076,,2,,2012,22
oklahoma,2,Rob Wallace,Rep,,3076,,2,,2012,90
oklahoma,5,Stephanie Bice,Rep,,3077,B000740,0,,2020,139
oklahoma,5,Stephanie Bice,Rep,,3077,B000740,0,,2021,54
oklahoma,5,Stephanie Bice,Rep,,3077,B000740,0,,2022,129
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2014,27
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2014,103
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2015,26
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2016,143
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2017,49
oklahoma,5,Steve Russell,Rep,House,3078,R000604,6,,2018,165
oklahoma,5,Steven Austria,Rep,,3016,A000365,1,,2012,1
oklahoma,5,Steven L. Perry,Rep,,3079,,1,,2008,20
oklahoma,3,Sue Barton,Rep,,3080,,1,,2006,76
oklahoma,0,"Thomas Allen ""Tom"" Coburn",Sen,,3081,C000560,1,,2009,152
oklahoma,1,Tim Gilpin,Rep,,3082,,1,,2018,129
oklahoma,3,Timothy Ray Murray,Rep,,3083,,2,,2012,31
oklahoma,3,Timothy Ray Murray,Rep,,3083,,2,,2012,96
oklahoma,3,Todd Tiahrt,Rep,,1607,T000260,1,,2012,1
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2006,399
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2007,98
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2008,317
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2012,177
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2014,88
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2010,554
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2011,200
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2012,612
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2013,156
oklahoma,0,Tom Coburn,Sen,,3081,C000560,10,,2014,466
oklahoma,2,Tom Cole,Rep,,3084,C001053,1,,2012,3
oklahoma,3,Tom Cole,Rep,,3084,C001053,1,,2012,4
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2006,77
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2007,21
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2008,59
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2009,39
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2012,41
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2014,15
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2010,103
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2011,37
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2012,123
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2013,39
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2014,124
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2015,27
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2016,137
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2017,48
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2018,135
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2019,33
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2020,108
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2021,59
oklahoma,4,Tom Cole,Rep,House,3084,C001053,15,,2022,152
oklahoma,5,Tom Cole,Rep,,3084,C001053,2,,2012,3
oklahoma,5,Tom Cole,Rep,,3084,C001053,2,,2012,3
oklahoma,5,Tom Guild,Rep,,3085,,2,,2012,52
oklahoma,5,Tom Guild,Rep,,3085,,2,,2012,131
oklahoma,3,Zoe Midyett,Rep,,3086,,0,,2020,90
oregon,2,Aelea Christofferson,Rep,,3087,,2,,2014,25
oregon,2,Aelea Christofferson,Rep,,3087,,2,,2014,154
oregon,4,Alek Skarlatos,Rep,,3088,,0,,2020,196
oregon,4,Alek Skarlatos,Rep,,3088,,0,,2022,207
oregon,2,Alex Spenser,Rep,,3089,,0,,2020,145
oregon,5,Amy Ryan Courser,Rep,,3090,,0,,2020,160
oregon,6,Andrea Salinas,Rep,House,4454,S001226,0,,2022,134
oregon,4,Art Robinson,Rep,,3091,,5,,2012,92
oregon,4,Art Robinson,Rep,,3091,,5,,2014,43
oregon,4,Art Robinson,Rep,,3091,,5,,2012,238
oregon,4,Art Robinson,Rep,,3091,,5,,2014,211
oregon,4,Art Robinson,Rep,,3091,,5,,2016,224
oregon,4,Arthur Robinson,Rep,,3091,,2,,2010,173
oregon,4,Arthur Robinson,Rep,,3091,,2,,2018,203
oregon,1,Brian J Heinrich,Rep,,3092,,1,,2016,179
oregon,2,Carol Voisin,Rep,,3093,,1,,2006,127
oregon,1,Christopher Christensen,Rep,,3094,,0,,2020,171
oregon,1,Christopher Mann,Rep,,4455,,0,,2022,164
oregon,2,Cliff Bentz,Rep,House,3095,B000668,0,,2020,145
oregon,2,Cliff Bentz,Rep,House,3095,B000668,0,,2021,73
oregon,2,Cliff Bentz,Rep,House,3095,B000668,0,,2022,159
oregon,5,Cliff Bentz,Rep,,3095,B000668,0,,2022,24
oregon,5,Colm Willis,Rep,,3096,,1,,2016,195
oregon,5,Darlene Hooley,Rep,House,3097,H000762,3,,2006,150
oregon,5,Darlene Hooley,Rep,House,3097,H000762,3,,2007,20
oregon,5,Darlene Hooley,Rep,House,3097,H000762,3,,2008,84
oregon,3,David W.Walker,Rep,,3098,,1,,2016,240
oregon,1,David Wu,Rep,House,3099,W000793,6,,2006,155
oregon,1,David Wu,Rep,House,3099,W000793,6,,2007,21
oregon,1,David Wu,Rep,House,3099,W000793,6,,2008,97
oregon,1,David Wu,Rep,House,3099,W000793,6,,2009,36
oregon,1,David Wu,Rep,House,3099,W000793,6,,2012,54
oregon,1,David Wu,Rep,House,3099,W000793,6,,2010,171
oregon,3,David Wu,Rep,,3099,W000793,1,,2012,4
oregon,5,David Wu,Rep,,3099,W000793,1,,2012,1
oregon,3,Delia Lopez,Rep,,3100,,2,,2008,20
oregon,3,Delia Lopez,Rep,,3100,,2,,2010,141
oregon,1,Delinda Morgan,Rep,,3101,,2,,2012,57
oregon,1,Delinda Morgan,Rep,,3101,,2,,2012,194
oregon,1,Derrick Kitts,Rep,,3102,,1,,2006,156
oregon,1,Doc Hastings,Rep,,2578,H000329,1,,2012,1
oregon,5,"Duncan Hunter, Jr.",Rep,,359,H001048,1,,2012,1
oregon,1,Earl Blumenauer,Rep,,3103,B000574,1,,2012,1
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2006,136
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2007,24
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2008,73
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2009,35
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2012,65
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2014,35
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2010,140
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2011,57
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2012,216
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2013,54
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2014,215
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2015,61
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2016,243
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2017,57
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2018,198
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2019,65
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2020,232
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2021,96
oregon,3,Earl Blumenauer,Rep,House,3103,B000574,15,,2022,183
oregon,4,Earl Blumenauer,Rep,,3103,B000574,1,,2012,1
oregon,5,Earl Blumenauer,Rep,,3103,B000574,2,,2012,7
oregon,5,Earl Blumenauer,Rep,,3103,B000574,2,,2012,23
oregon,5,Earl Blumenauer,Rep,,3103,B000574,2,,2022,16
oregon,2,Edolphus 'Ed' Towns,Rep,,2582,T000326,1,,2012,1
oregon,5,Fred Thompson,Rep,,3104,,2,,2012,68
oregon,5,Fred Thompson,Rep,,3104,,2,,2012,247
oregon,0,Gordon H. Smith,Sen,,3105,S001142,1,,2006,718
oregon,0,Gordon Smith,Sen,,3105,S001142,2,,2007,106
oregon,0,Gordon Smith,Sen,,3105,S001142,2,,2008,495
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2006,126
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2007,17
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2009,41
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2012,59
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2014,25
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2010,142
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2011,56
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2012,211
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2013,45
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2014,156
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2015,44
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2016,168
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2017,42
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2018,167
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2019,61
oregon,2,Greg Walden,Rep,House,398,W000791,14,,2020,145
oregon,4,Greg Walden,Rep,,398,W000791,1,,2012,1
oregon,5,Greg Walden,Rep,,398,W000791,1,,2012,1
oregon,2,"Gregory Paul ""Greg"" Walden",Rep,,398,W000791,1,,2008,79
oregon,2,James (Jim) Crary,Rep,,3106,,1,,2016,170
oregon,3,James Buchal,Rep,,3107,,2,,2014,35
oregon,3,James Buchal,Rep,,3107,,2,,2014,219
oregon,0,James Huffman,Sen,,3108,,1,,2010,498
oregon,2,Jamie McLeod-Skinner,Rep,,3109,,1,,2018,167
oregon,5,Jamie McLeod-Skinner,Rep,,3109,,0,,2022,123
oregon,2,Jason Chaffetz,Rep,,423,C001076,1,,2012,1
oregon,1,Jason Yates,Rep,,3110,,2,,2014,28
oregon,1,Jason Yates,Rep,,3110,,2,,2014,177
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2008,444
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2009,205
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2012,341
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2014,163
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2010,793
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2011,315
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2012,1105
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2013,283
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2014,949
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2015,250
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2016,1010
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2017,275
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2018,911
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2019,331
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2020,905
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2021,432
oregon,0,Jeff Merkley,Sen,Senate,3111,M001176,13,,2022,970
oregon,4,Jim Feldkamp,Rep,,3112,,1,,2006,158
oregon,0,Jim Huffman,Sen,,3108,,1,,2010,286
oregon,4,Jim McDermott,Rep,,445,M000404,1,,2012,1
oregon,0,Jo Rae Perkins,Sen,,3113,,0,,2020,905
oregon,0,Jo Rae Perkins,Sen,,3113,,0,,2022,969
oregon,3,Joanna Harbour,Rep,,3114,,0,,2020,232
oregon,3,Joanna Harbour,Rep,,3114,,0,,2022,183
oregon,2,Joe Yetter,Rep,,4456,,0,,2022,159
