candidate_name,politician_id,state,cycle
John Anderson,18980,connecticut,2022
Richard Blumenthal,447,connecticut,2022
Leora R. Levy,18449,connecticut,2022
Thomas Baer,18987,indiana,2022
Antonio Xavier Alvarez,18986,indiana,2022
David G. Storer,18985,indiana,2022
Phillip Beachy,18984,indiana,2022
Haneefah Khaaliq,18983,indiana,2022
Daniel Niederberger,18982,indiana,2022
James Sceniak,18026,indiana,2022
Thomas McDermott,18027,indiana,2022
Todd Young,3050,indiana,2022
Lisa Murkowski,350,alaska,2022
Buzz A. Kelley,18848,alaska,2022
Patricia R. Chesbro,18440,alaska,2022
Kelly C. Tshibaka,14487,alaska,2022
Gina Bufe,11760,missouri,2022
Chase Oliver,11724,georgia,2022
Natalie James,18465,arkansas,2022
Kenneth Cates,17792,arkansas,2022
John Boozman,376,arkansas,2022
Will Boyd,16112,alabama,2022
Katie Britt,18466,alabama,2022
John Sophocleus,9362,alabama,2022
Trudy Busch Valentine,18422,missouri,2022
Jonathan Dine,1198,missouri,2022
Paul Venable,11949,missouri,2022
Nathan Mooney,18972,missouri,2022
Theodis Brown,11711,missouri,2022
David Kirk,18973,missouri,2022
Martin Lindstedt,11712,missouri,2022
Rik Combs,11073,missouri,2022
Steve Price,18099,missouri,2022
Eric Schmitt,13297,missouri,2022
Kelly Loeffler,6440,georgia,2020
Jon Ossoff,8280,georgia,2020
David A. Perdue,4489,georgia,2020
Raphael Warnock,10220,georgia,2020
Matthew Haupt,11696,arizona,2020
Benjamin Rodriguez,11102,arizona,2020
Jim Stevens,11698,arizona,2020
Joshua Rodriguez,11111,arizona,2020
Frank Saenz,11697,arizona,2020
Buzz Stewart,11098,arizona,2020
Matt Lieberman,9814,georgia,2020
Joy Felicia Slade,10807,georgia,2020
Ed Tarver,10221,georgia,2020
John Fortuin,10809,georgia,2020
Al Bartell,17978,georgia,2020
Allen Buckley,1550,georgia,2020
Michael Todd Greene,10810,georgia,2020
Valencia Stovall,10811,georgia,2020
Brian Richard Slowinski,3331,georgia,2020
Derrick E. Grayson,4485,georgia,2020
Annette L. Davis Jackson,10812,georgia,2020
A. Wayne Johnson,10210,georgia,2020
Kandiss Taylor,10813,georgia,2020
Mark Kelly,9705,arizona,2020
Martha McSally,3888,arizona,2020
Edward Davida,11094,arizona,2020
John Schiess,6263,arizona,2020
Debbie Simmons,11095,arizona,2020
Patrick Thomas,11694,arizona,2020
Mohammad Arif,10798,arizona,2020
Adam Chilton,11096,arizona,2020
Perry Kapadia,11097,arizona,2020
Matthew Dorchester,11099,arizona,2020
Christopher Beckett,11100,arizona,2020
William Decker,11695,arizona,2020
Nicholas N. Glenn,11101,arizona,2020
Rod Mack,10814,georgia,2020
Richard Dien Winfield,10224,georgia,2020
Mark W. Turley,10804,delaware,2020
Lauren E. Witzke,11113,delaware,2020
Nadine M. Frost,9579,delaware,2020
Christopher A. Coons,1299,delaware,2020
Joni K. Ernst,4518,iowa,2020
Rick Stewart,6356,iowa,2020
Suzanne Herzog,10815,iowa,2020
Theresa Greenfield,9710,iowa,2020
Merav Ben-David,11070,wyoming,2020
Cynthia M. Lummis,2898,wyoming,2020
Doug Collins,3088,georgia,2020
Deborah A. Jackson,10805,georgia,2020
Jamesia James,10806,georgia,2020
Tamara Y. Johnson-Shealey,10808,georgia,2020
,,nebraska,2020
Ben Sasse,4659,nebraska,2020
Gene Siadek,10835,nebraska,2020
Chris E. Janicek,10834,nebraska,2020
Preston Love Jr.,11707,nebraska,2020
Kevin O'Connor,10832,minnesota,2020
Jason Lewis,6446,minnesota,2020
Tina Smith,9090,minnesota,2020
Oliver Steinberg,10830,minnesota,2020
Shiva Ayyadurai,9151,massachusetts,2020
Kevin J. O'Connor,11078,massachusetts,2020
Edward J. Markey,2711,massachusetts,2020
Jo Rae Perkins,4569,oregon,2020
Ibrahim Ali Taher,10840,oregon,2020
Gary Dye,11129,oregon,2020
Jeff Merkley,1667,oregon,2020
Jamar Montgomery,10826,louisiana,2020
Reno Jean Daret,10951,louisiana,2020
John Paul Bourgeois,10950,louisiana,2020
Dustin Murphy,10827,louisiana,2020
Bill Cassidy,2753,louisiana,2020
Melinda Mary Price,10954,louisiana,2020
Beryl A. Billiot,10949,louisiana,2020
Aaron C. Sigler,10955,louisiana,2020
"M.V. ""Vinny"" Mendoza",6077,louisiana,2020
Antoine Pierce,10822,louisiana,2020
Adrian Perkins,10953,louisiana,2020
David Drew Knight,10824,louisiana,2020
Derrick Edwards,8156,louisiana,2020
Xan John,10952,louisiana,2020
Peter Wenstrup,10825,louisiana,2020
Rikin Mehta,10250,new jersey,2020
Madelyn R. Hoffman,9613,new jersey,2020
Daniel Burke,10836,new jersey,2020
Veronica Fernandez,10838,new jersey,2020
Cory A. Booker,2713,new jersey,2020
Daniel M. Gade,10858,virginia,2020
Mark R. Warner,67,virginia,2020
John Wayne Howe,11093,alaska,2020
Al Gross,10296,alaska,2020
Dan Sullivan,4545,alaska,2020
Gordon Douglas Jones,8316,alabama,2020
Tommy Tuberville,9772,alabama,2020
Lindsey Graham,1680,south carolina,2020
Bill Bledsoe,8164,south carolina,2020
Jeanne Shaheen,1649,new hampshire,2020
Justin F. O'Donnell,9611,new hampshire,2020
Bryant Messner,10223,new hampshire,2020
Jaime Harrison,9707,south carolina,2020
Jack Reed,1675,rhode island,2020
Allen R. Waters,10841,rhode island,2020
Tom Cotton,3066,arkansas,2020
Ricky Dale Harrington Jr.,10797,arkansas,2020
Michael Sanchez,11105,colorado,2020
Stephen Dale Evans,10802,colorado,2020
Raymon Anthony Doane,10800,colorado,2020
Cory Gardner,2816,colorado,2020
Bruce Edward Lohmiller,11104,colorado,2020
John Wright Hickenlooper,6617,colorado,2020
Danny Skelly,10803,colorado,2020
Daniel Doyle,11103,colorado,2020
Shane Hazel,10253,georgia,2020
James E. Risch,2710,idaho,2020
Paulette E. Jordan,8656,idaho,2020
Ray J. Writz,8142,idaho,2020
Natalie M. Fleming,10816,idaho,2020
Albert A. Schaal,11701,illinois,2020
Lowell Martin Seida,11700,illinois,2020
Kevin Keely,11699,illinois,2020
Mark C. Curran,10819,illinois,2020
WIllie Wilson,7954,illinois,2020
Danny Malouf,10818,illinois,2020
David F. Black,10947,illinois,2020
Richard J. Durbin,1574,illinois,2020
Roger Marshall,8842,kansas,2020
Jason Buckley,10820,kansas,2020
Barbara Goolsbee Bollier,9840,kansas,2020
Demetra Jefferson Wysinger,11704,kentucky,2020
Harold H. Fitzpatrick,11703,kentucky,2020
Randall Lee Teegarden,10821,kentucky,2020
Daniel Cobble,11702,kentucky,2020
Paul John Frangedakis,11106,kentucky,2020
Mitch McConnell,1585,kentucky,2020
Brad Barron,10209,kentucky,2020
Amy McGrath,8565,kentucky,2020
Leonard Paul Gadzinski,11706,michigan,2020
Robert William Carr,11705,michigan,2020
Valerie Willis,10957,michigan,2020
John James,8689,michigan,2020
Doug Dern,10956,michigan,2020
Marcia Squier,9635,michigan,2020
Gary C. Peters,2948,michigan,2020
Cindy Hyde-Smith,9117,mississippi,2020
Jimmy Edwards,10254,mississippi,2020
Mike Espy,9116,mississippi,2020
Steve Daines,3105,montana,2020
Steve Bullock,6807,montana,2020
Mark V. Ronchetti,10276,new mexico,2020
Bob Walsh,8547,new mexico,2020
Ben Ray Luján,2897,new mexico,2020
Thomas Roland Tillis,4539,north carolina,2020
Shannon W. Bray,10246,north carolina,2020
Cal Cunningham,664,north carolina,2020
Kevin Eugene Hayes,10247,north carolina,2020
James M. Inhofe,1663,oklahoma,2020
Robert Murphy,4186,oklahoma,2020
A. D. Nesbit,11141,oklahoma,2020
Joan E. Farr,4640,oklahoma,2020
Abby Broyles,10232,oklahoma,2020
M. Michael Rounds,4593,south dakota,2020
Daniel P. Ahlers,10842,south dakota,2020
John Gentry,11708,tennessee,2020
Eric William Stansberry,10845,tennessee,2020
Kacey Morgan,10848,tennessee,2020
Elizabeth McLeod,10844,tennessee,2020
Aaron James,10843,tennessee,2020
Steven J. Hooper,10850,tennessee,2020
G. Dean Hill,10846,tennessee,2020
Ronnie Henley,10849,tennessee,2020
Jeffrey Alan Grunau,10847,tennessee,2020
Yomi Faparusi,4084,tennessee,2020
Marquita Bradshaw,10958,tennessee,2020
Bill Hagerty,9836,tennessee,2020
Al Green,11709,tennessee,2020
John Cornyn,1699,texas,2020
Kerry Douglas McKennon,10945,texas,2020
David B. Collins,1220,texas,2020
Mary Jennings Hegar,8614,texas,2020
Ricardo Turullols-Bonilla,10853,texas,2020
Shelley Moore Capito,2708,west virginia,2020
David Moran,8182,west virginia,2020
Paula Jean Swearengin,10859,west virginia,2020
Max Linn,9267,maine,2020
Sara I. Gideon,9706,maine,2020
Susan M. Collins,1602,maine,2020
Lisa Savage,10294,maine,2020
Mike Espy,9116,mississippi,2018
Cindy Hyde-Smith,9117,mississippi,2018
Dean Heller,1021,nevada,2018
Jim Newberger,9092,minnesota,2018
Paula M. Overby,3419,minnesota,2018
Amy Klobuchar,992,minnesota,2018
Dennis Schuller,9113,minnesota,2018
Kevin Cramer,3110,north dakota,2018
Heidi Heitkamp,1005,north dakota,2018
Bob Flanders,9190,rhode island,2018
Sheldon Whitehouse,1038,rhode island,2018
Bernie Sanders,37,vermont,2018
Lawrence Zupan,9595,vermont,2018
Reid Kane,11163,vermont,2018
Bruce Busa,9624,vermont,2018
Jon Svitavsky,12949,vermont,2018
Folasade Adeluola,12948,vermont,2018
Edward S. Gilbert,11162,vermont,2018
Russell Beste,9623,vermont,2018
Brad J. Peacock,11161,vermont,2018
John Barrasso,1069,wyoming,2018
Joseph Porambo,6376,wyoming,2018
Gary Trauner,6432,wyoming,2018
Corey Stewart,8554,virginia,2018
Matt J. Waters,8678,virginia,2018
Timothy Michael Kaine,80,virginia,2018
Karin Housley,9091,minnesota,2018
Jerry Trooien,9115,minnesota,2018
Tina Smith,9090,minnesota,2018
Sarah Wellington,9114,minnesota,2018
Maria Cantwell,1066,washington,2018
Susan Hutchison,9106,washington,2018
Timothy Noel Aalders,4109,utah,2018
Jenny Wilson,8597,utah,2018
Reed C. McCandless,3299,utah,2018
Craig R. Bowden,4111,utah,2018
Caleb Dan Reeve,13122,utah,2018
Tyrone Jensen,13123,utah,2018
Ryan David Jackson,13124,utah,2018
Hektor Reiksthegn,13125,utah,2018
Glade G. Fitzgerald,13126,utah,2018
Mitt Romney,9,utah,2018
Michael Brandon Puskar,13121,maryland,2018
Benjamin L. Cardin,981,maryland,2018
Arvin Vohra,4293,maryland,2018
Tony Campbell,9207,maryland,2018
Neal Simon,9208,maryland,2018
Lih Y. Young,4297,maryland,2018
Edward Shlikas,18895,maryland,2018
Mazie K. Hirono,502,hawaii,2018
Ronald C. Curtis,10927,hawaii,2018
Demitri G. Theodoropoulos,9580,delaware,2018
Matthew Water Stout,13119,delaware,2018
Thomas R. Carper,951,delaware,2018
Nadine M. Frost,9579,delaware,2018
Rob Arlett,9149,delaware,2018
Peter Todd Farina,13118,delaware,2018
Barry Eveland,13120,delaware,2018
Tobey Bartee,9133,mississippi,2018
Chris McDaniel,4698,mississippi,2018
Mary Jo Walters,11959,wisconsin,2018
John Schiess,6263,wisconsin,2018
Leah Vukmir,9105,wisconsin,2018
Tammy Baldwin,1067,wisconsin,2018
Mick Rich,8556,new mexico,2018
Martin Heinrich,707,new mexico,2018
Gary Johnson,12,new mexico,2018
Natalie Lynn Rivera,12940,new jersey,2018
Patricia Flanagan,12942,new jersey,2018
Bob Menendez,1012,new jersey,2018
Hank Schroeder,4693,new jersey,2018
Madelyn R. Hoffman,9613,new jersey,2018
Murray Sabrin,4692,new jersey,2018
Kevin Kimple,12941,new jersey,2018
Bob Hugin,8553,new jersey,2018
Shiva Ayyadurai,9151,massachusetts,2018
Elizabeth Ann Warren,975,massachusetts,2018
Geoff Diehl,9150,massachusetts,2018
Chele Farley,8584,new york,2018
Kirsten E. Gillibrand,748,new york,2018
Timothy Rex Hagan,9167,nevada,2018
Barry Michaels,5888,nevada,2018
,,nevada,2018
Jane Raybould,8552,nebraska,2018
Jim Schultz,12939,nebraska,2018
Deb Fischer,1007,nebraska,2018
,,nebraska,2018
Jacky S. Rosen,8322,nevada,2018
Kamau Akil Bakari,4305,nevada,2018
Roger F. Wicker,1001,mississippi,2018
Shawn R. O'Hara,4699,mississippi,2018
Danny Bedwell,4452,mississippi,2018
David Baria,8693,mississippi,2018
Craig S. O'Dear,9178,missouri,2018
Gina Bufe,11760,missouri,2018
Rodney Stock,12938,missouri,2018
Martin Lindstedt,11712,missouri,2018
Josh Hawley,8690,missouri,2018
Japheth R. Campbell,9134,missouri,2018
Jo Crain,9135,missouri,2018
Claire McCaskill,997,missouri,2018
Matt Rosendale,3291,montana,2018
Rick Breckenridge,9597,montana,2018
Jon Tester,1002,montana,2018
Stephen Faris,9603,ohio,2018
Jim Renacci,2964,ohio,2018
Sherrod Brown,1025,ohio,2018
Lou Barletta,2718,pennsylvania,2018
Dale R. Kerns,9128,pennsylvania,2018
Neal Taylor Gale,9129,pennsylvania,2018
Robert P. Casey Jr.,1032,pennsylvania,2018
Phil Bredesen,8671,tennessee,2018
Marsha Blackburn,2729,tennessee,2018
Kevin Lee McCants,12947,tennessee,2018
Breton Phillips,12946,tennessee,2018
John Carico,12945,tennessee,2018
Kris L. Todd,12944,tennessee,2018
G. Dean Hill,10846,tennessee,2018
Trudy A. Austin,12943,tennessee,2018
Ted Cruz,1052,texas,2018
Neal M. Dikeman,8611,texas,2018
Beto O'Rourke,3128,texas,2018
Martha McSally,3888,arizona,2018
Rusty Hollen,8551,west virginia,2018
"Joe Manchin, III",925,west virginia,2018
Patrick Morrisey,6828,west virginia,2018
Angela Green,9573,arizona,2018
Kyrsten Sinema,3067,arizona,2018
Jonathan B. Ringham,12929,arizona,2018
Michael DeCarlo,12921,arizona,2018
Robert Kay,12922,arizona,2018
Barry Hess,6625,arizona,2018
Jeff Pearce,12920,arizona,2018
Sheila Bilyeu,2049,arizona,2018
Edward Davida,11094,arizona,2018
Kevin de León,8598,california,2018
Dianne Feinstein,943,california,2018
Jeffery Russell,12777,connecticut,2018
Christopher S. Murphy,446,connecticut,2018
Kristi L. Talmadge,12931,connecticut,2018
Fred Linck,12930,connecticut,2018
Matthew M. Corey,3430,connecticut,2018
Richard Lion,12860,connecticut,2018
Michael Stephen Levinson,3172,florida,2018
Howard Knepper,8107,florida,2018
Charles Frederick Tolbert,12306,florida,2018
David Weeks,12933,florida,2018
Lateresa Jones,12932,florida,2018
Rick Scott,6506,florida,2018
Bill Nelson,953,florida,2018
Joe Donnelly,547,indiana,2018
James Johnson,11669,indiana,2018
Christopher Fischer,12935,indiana,2018
Nathan Altman,12934,indiana,2018
Mike Braun,8549,indiana,2018
Lucy M. Brenton,8215,indiana,2018
George E. Huffman,9634,michigan,2018
Marcia Squier,9635,michigan,2018
Tim Yow,12937,michigan,2018
Valerie Willis,10957,michigan,2018
Tom Bagwell,12936,michigan,2018
John James,8689,michigan,2018
John Howard Wilhelm,9636,michigan,2018
Debbie Stabenow,984,michigan,2018
Eric L. Brakey,8680,maine,2018
Angus S. King Jr.,1187,maine,2018
Zak Ringelstein,8679,maine,2018
,,alabama,2017
Roy S. Moore,20,alabama,2017
Gordon Douglas Jones,8316,alabama,2017
Foster L. Campbell,8121,louisiana,2016
John Kennedy,1595,louisiana,2016
Cris Ericson,6318,vermont,2016
Scott Milne,6750,vermont,2016
Pete Diamondstone,6317,vermont,2016
Jerry P. Trudell,10282,vermont,2016
Patrick J. Leahy,891,vermont,2016
Chris Vance,8149,washington,2016
Patty Murray,907,washington,2016
John Schiess,6263,wisconsin,2016
Ron Johnson,919,wisconsin,2016
Phil Anderson,8131,wisconsin,2016
Russ Feingold,64,wisconsin,2016
Gary Landrieu,6073,louisiana,2016
John Fleming,2807,louisiana,2016
William Robert Lang,11938,louisiana,2016
David Duke,239,louisiana,2016
Rob Maness,6381,louisiana,2016
Charles W. Boustany Jr.,2733,louisiana,2016
Gregory Taylor,12926,louisiana,2016
Arden Wells,6083,louisiana,2016
Kaitlin Marone,12925,louisiana,2016
Troy M. Hebert,8123,louisiana,2016
Beryl A. Billiot,10949,louisiana,2016
Le Roy Gillam,12924,louisiana,2016
Thomas Clements,6380,louisiana,2016
"M.V. ""Vinny"" Mendoza",6077,louisiana,2016
Peter Williams,12923,louisiana,2016
Joshua Pellerin,8155,louisiana,2016
Derrick Edwards,8156,louisiana,2016
Caroline Fayard,8122,louisiana,2016
Abhay Patel,8181,louisiana,2016
Charles Marsala,12928,louisiana,2016
Anh Quang Cao,8154,louisiana,2016
Donald Crawford,12927,louisiana,2016
William Robert Hammons,4555,colorado,2016
Ray Metcalfe,8184,alaska,2016
Breck A. Craig,8216,alaska,2016
Margaret Stock,8192,alaska,2016
Ted Gianoutsos,6358,alaska,2016
Lisa Murkowski,350,alaska,2016
Joe Miller,351,alaska,2016
Selena Lopez,12858,arizona,2016
Sydney Dudikoff,12619,arizona,2016
Santos Chavez,12769,arizona,2016
Anthony Camboni,12859,arizona,2016
Pat Quinn,6563,arizona,2016
Leonard A. Clark,12517,arizona,2016
Sheila Bilyeu,2049,arizona,2016
Gene Scott,12857,arizona,2016
John McCain,43,arizona,2016
Gary Swing,3868,arizona,2016
Ann Kirkpatrick,3063,arizona,2016
John Boozman,376,arkansas,2016
Frank Gilbert,6596,arkansas,2016
Conner W. Eldridge,5424,arkansas,2016
Loretta Sanchez,2986,california,2016
Kamala Harris,6826,california,2016
Dan Chapin,3853,colorado,2016
Paul Fiorino,6614,colorado,2016
Darryl Glenn,8140,colorado,2016
Lily Tang Williams,8146,colorado,2016
Arn Menconi,8145,colorado,2016
Michael Bennet,429,colorado,2016
John M. Traceski,11735,connecticut,2016
Richard Blumenthal,447,connecticut,2016
Dan Carter,8125,connecticut,2016
Richard Lion,12860,connecticut,2016
Jeffery Russell,12777,connecticut,2016
Howard Knepper,8107,florida,2016
Charles Frederick Tolbert,12306,florida,2016
Bradley Patrick,12863,florida,2016
Angela Marie Walls-Windhauser,11654,florida,2016
Marco Rubio,481,florida,2016
Robert Samuel Kaplan,12864,florida,2016
Bruce Nathan,12862,florida,2016
Basil E. Dalack,8201,florida,2016
Anton Khoury,8202,florida,2016
Steven Machat,8203,florida,2016
Paul Anthony Stanton,8185,florida,2016
Patrick Murphy,3085,florida,2016
Michelle Gates,12865,georgia,2016
Johnny Isakson,495,georgia,2016
Allen Buckley,1550,georgia,2016
Jim Barksdale,8120,georgia,2016
John Stanley Carroll,6125,hawaii,2016
Joy J. Allison,4493,hawaii,2016
"John ""Raghu"" Giuffre",5015,hawaii,2016
Michael Kokoski,4496,hawaii,2016
Brian Schatz,2654,hawaii,2016
Mike Crapo,525,idaho,2016
Jerry Sturgill,8141,idaho,2016
Ray J. Writz,8142,idaho,2016
Susana Sandoval,12899,illinois,2016
Patricia Elaine Beard,12754,illinois,2016
Jim Brown,12898,illinois,2016
Eric Kufi James Stewart,12897,illinois,2016
Christopher Aguayo,12896,illinois,2016
Chad Koppie,1578,illinois,2016
Mark Kirk,544,illinois,2016
Kenton McMillen,8188,illinois,2016
Scott K. Summers,6566,illinois,2016
Tammy Duckworth,3090,illinois,2016
Evan Bayh,60,indiana,2016
James Johnson,11669,indiana,2016
Todd Young,3050,indiana,2016
Lucy M. Brenton,8215,indiana,2016
Chuck Grassley,517,iowa,2016
Michael Luick-Thrams,12900,iowa,2016
Jim Hennager,6552,iowa,2016
Charles A. Aldrich,4516,iowa,2016
Patty Judge,8129,iowa,2016
DJ Smith,12902,kansas,2016
Jerry Moran,566,kansas,2016
Robert David Garrard,8161,kansas,2016
Patrick Wiesner,4562,kansas,2016
Billy Ray Wilson,4351,kentucky,2016
Angel Doss,12903,kentucky,2016
Rand Paul,30,kentucky,2016
Jim Gray,8158,kentucky,2016
Lih Y. Young,4297,maryland,2016
Charles Ulysses Smith,5854,maryland,2016
Greg A. Dorsey,12906,maryland,2016
Ed Tinus,6304,maryland,2016
Jeffrey Binkins,12905,maryland,2016
Bob Robinson,12904,maryland,2016
Kathy Szeliga,8083,maryland,2016
Margaret Flowers,8204,maryland,2016
Chris Van Hollen,3028,maryland,2016
Gina Bufe,11760,missouri,2016
Roy Blunt,644,missouri,2016
Thomas Morgan,12911,missouri,2016
Steven Wallace,12910,missouri,2016
Patrick Lee,12909,missouri,2016
Nathaniel Malone,12908,missouri,2016
Jon Kelly,12907,missouri,2016
Jonathan Dine,1198,missouri,2016
Johnathan McFarland,8220,missouri,2016
Jason Kander,8098,missouri,2016
Fred Ryman,8177,missouri,2016
,,nevada,2016
Jarrod M. Williams,8211,nevada,2016
Joseph J. Heck,2844,nevada,2016
Tom Sawyer,8210,nevada,2016
Tony Gumina,8209,nevada,2016
Tom F. Jones,5884,nevada,2016
Catherine Cortez Masto,6829,nevada,2016
Kelly Ayotte,688,new hampshire,2016
Brian Chabot,8208,new hampshire,2016
Aaron Day,8214,new hampshire,2016
Maggie Hassan,6712,new hampshire,2016
Charles E. Schumer,744,new york,2016
Wendy E. Long,1209,new york,2016
Alex Merced,12913,new york,2016
Robin Laverne Wilson,12912,new york,2016
Richard Burr,663,north carolina,2016
Sean Newton Haugh,4534,north carolina,2016
Deborah K. Ross,8095,north carolina,2016
John Hoeven,669,north dakota,2016
Robert N. Marquette,12914,north dakota,2016
James Germalic,2206,north dakota,2016
Eliot Glassheim,8197,north dakota,2016
Rob Portman,772,ohio,2016
Scott Allen Rupert,1159,ohio,2016
Joseph Rosario DeMare,6161,ohio,2016
Ted Strickland,6820,ohio,2016
James Stahl,12915,ohio,2016
Tom Connors,8207,ohio,2016
James Lankford,2881,oklahoma,2016
Robert Murphy,4186,oklahoma,2016
Sean Donahue Braddy,12916,oklahoma,2016
